Dereplication_Type_Comparison	Evolutionary_Statistic	Homolog_Group	Value_1	Value_2
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2194	-3.057609043	-2.482864123
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2170	-3.022507094	-2.677333224
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2165	-2.083332386	-1.957707851
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2175	-3.130357908	-2.241693659
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2166	-3.774688752	-3.50830326
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2197	-1.937723063	-1.715436603
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2167	NA	-2.450904013
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2164	-3.056237974	-1.954739795
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2178	-2.087435115	-1.870132844
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2195	-2.230922451	NA
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2192	-2.775745935	-2.686911303
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2191	-2.475096394	-1.755103816
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2193	-2.636606598	-1.69680976
GC_99I99C_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2184	-3.024806395	-2.608502559
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2189	0.111111111	0.1875
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2169	0	NA
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2190	0.064516129	0.037037037
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2199	0	0.133333333
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2174	0.009375	0.009345794
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2180	0.132352941	0.111111111
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2198	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2176	0.066666667	0.117647059
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2168	0	0.0375
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2181	0.081081081	0.071895425
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2179	0	0.012987013
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2183	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2172	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2171	0.068965517	0.066666667
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2196	0.227272727	0.192307692
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2182	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2177	0	NA
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2200	0.043478261	0.032258065
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2194	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2170	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2165	0.085714286	0.097222222
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2175	0.048387097	0.063492063
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2166	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2197	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2167	NA	0.083333333
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2164	0	0.025104603
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2178	0.078947368	0.137254902
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2195	0.0625	NA
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2192	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2191	0.038461538	0.095238095
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2193	0	0
GC_99I99C_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2184	0	0
GW_Derep vs. No_Derep	1. Conservation	EF2189	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2169	0.853333333	0.943181818
GW_Derep vs. No_Derep	1. Conservation	EF2190	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2199	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2174	NA	0.732954545
GW_Derep vs. No_Derep	1. Conservation	EF2180	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2198	1	0.999188312
GW_Derep vs. No_Derep	1. Conservation	EF2176	0.626666667	0.731331169
GW_Derep vs. No_Derep	1. Conservation	EF2168	0.453333333	0.439935065
GW_Derep vs. No_Derep	1. Conservation	EF2181	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2179	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2183	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2172	0.786666667	0.768668831
GW_Derep vs. No_Derep	1. Conservation	EF2171	0.786666667	0.767857143
GW_Derep vs. No_Derep	1. Conservation	EF2196	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2182	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2177	1	NA
GW_Derep vs. No_Derep	1. Conservation	EF2200	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2194	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2170	1	0.996753247
GW_Derep vs. No_Derep	1. Conservation	EF2165	1	0.999188312
GW_Derep vs. No_Derep	1. Conservation	EF2175	0.8	0.783279221
GW_Derep vs. No_Derep	1. Conservation	EF2166	0.386666667	0.416396104
GW_Derep vs. No_Derep	1. Conservation	EF2197	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2167	0.293333333	0.326298701
GW_Derep vs. No_Derep	1. Conservation	EF2164	0.466666667	0.534090909
GW_Derep vs. No_Derep	1. Conservation	EF2178	1	0.999188312
GW_Derep vs. No_Derep	1. Conservation	EF2195	1	NA
GW_Derep vs. No_Derep	1. Conservation	EF2192	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2191	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2193	1	1
GW_Derep vs. No_Derep	1. Conservation	EF2184	1	1
GW_Derep vs. No_Derep	6. Tajimas D	EF2189	-6.98737E-05	0.338242447
GW_Derep vs. No_Derep	6. Tajimas D	EF2169	4.636844905	7.498065718
GW_Derep vs. No_Derep	6. Tajimas D	EF2190	-0.643641878	-1.506018656
GW_Derep vs. No_Derep	6. Tajimas D	EF2199	-1.400813161	-1.578655988
GW_Derep vs. No_Derep	6. Tajimas D	EF2174	NA	0.870648992
GW_Derep vs. No_Derep	6. Tajimas D	EF2180	-1.089416621	-1.109501133
GW_Derep vs. No_Derep	6. Tajimas D	EF2198	-1.151188446	-1.207345692
GW_Derep vs. No_Derep	6. Tajimas D	EF2176	-0.902111598	-1.027490019
GW_Derep vs. No_Derep	6. Tajimas D	EF2168	2.347685498	3.111806785
GW_Derep vs. No_Derep	6. Tajimas D	EF2181	-1.206549564	-1.105722742
GW_Derep vs. No_Derep	6. Tajimas D	EF2179	-0.897056693	-1.279042204
GW_Derep vs. No_Derep	6. Tajimas D	EF2183	-0.786540654	-2.011443207
GW_Derep vs. No_Derep	6. Tajimas D	EF2172	0.126673764	0.169081248
GW_Derep vs. No_Derep	6. Tajimas D	EF2171	0.924687559	1.985143523
GW_Derep vs. No_Derep	6. Tajimas D	EF2196	-1.166160539	-1.001941118
GW_Derep vs. No_Derep	6. Tajimas D	EF2182	-0.474985859	-0.467225705
GW_Derep vs. No_Derep	6. Tajimas D	EF2177	-1.088622434	NA
GW_Derep vs. No_Derep	6. Tajimas D	EF2200	-0.691549535	-0.573386943
GW_Derep vs. No_Derep	6. Tajimas D	EF2194	-1.221720719	-1.194250014
GW_Derep vs. No_Derep	6. Tajimas D	EF2170	3.74365061	5.814062062
GW_Derep vs. No_Derep	6. Tajimas D	EF2165	0.165203688	1.004797392
GW_Derep vs. No_Derep	6. Tajimas D	EF2175	1.958137988	2.942485381
GW_Derep vs. No_Derep	6. Tajimas D	EF2166	1.016812461	1.878083701
GW_Derep vs. No_Derep	6. Tajimas D	EF2197	-1.084997276	-1.135957495
GW_Derep vs. No_Derep	6. Tajimas D	EF2167	1.699010354	3.224735333
GW_Derep vs. No_Derep	6. Tajimas D	EF2164	2.104103394	0.649433382
GW_Derep vs. No_Derep	6. Tajimas D	EF2178	-1.459455505	-1.611305945
GW_Derep vs. No_Derep	6. Tajimas D	EF2195	-0.895244781	NA
GW_Derep vs. No_Derep	6. Tajimas D	EF2192	-1.057376298	-1.019961148
GW_Derep vs. No_Derep	6. Tajimas D	EF2191	-1.664813838	-1.47623869
GW_Derep vs. No_Derep	6. Tajimas D	EF2193	-1.805848562	-1.589160521
GW_Derep vs. No_Derep	6. Tajimas D	EF2184	-0.433898492	-0.579080898
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2189	-0.8694492317790392	-0.793364230099346
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2169	-0.09302697749419651	-0.0911396003803824
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2190	-1.0017621936979366	-0.7255763006742711
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2199	-1.087843310503522	-0.9366553315215758
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2174	NA	-0.16475344096403657
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2180	-1.05831950369526	-0.9445662843181475
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2198	-1.2140154863024277	-1.1000885349859446
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2176	-1.2349945072365724	-1.1460672413118624
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2168	-0.240003129323702	-0.23001908004794916
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2181	-1.0529740739981581	-0.9468011583360318
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2179	-1.1237056332989552	-0.9535419532362309
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2183	-1.3934677330266179	-0.911917990533541
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2172	-0.9931760711696744	-0.9099434274102293
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2171	-0.39979972293229804	-0.3884922882915239
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2196	-1.0413449149582579	-0.8911142850177148
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2182	-1.1067971345040648	-1.0089849762256815
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2177	-1.0407227829994419	NA
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2200	-1.1184699217292557	-0.9842859905624513
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2194	-1.3236383730720749	-1.1371136347379154
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2170	-0.10680399336239868	-0.10374392272281269
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2165	-0.8661867137884872	-0.8065188057911158
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2175	-0.6189098580801663	-0.5878027416997844
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2166	-1.1976714186510031	-1.1307344066204903
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2197	-1.159638117419954	-0.9475734372717225
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2167	-1.1601861673150655	-1.0997784034960507
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2164	-0.16651854183203896	-0.10435064626711482
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2178	-0.9643500282942735	-0.7934358719987472
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2195	-1.1275354759310545	NA
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2192	-1.204897767041096	-1.0715768925226812
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2191	-1.0981500366173256	-0.9699962449413937
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2193	-1.0745820505174621	-0.9429234153451126
GW_Derep vs. No_Derep	5. Proportion Seg. Sites (log10; PC of 1e-5)	EF2184	-1.2748454097590076	-1.1684078535577025
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2189	-1.4903156244203173	-1.571939836491019
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2169	-0.3323643689743443	-0.34488792727942386
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2190	-1.6962353675510504	-1.8453939474574532
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2199	-1.8947758966081856	-2.066412906753397
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2174	NA	-0.8950084714531452
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2180	-1.814395269320629	-1.9413174227777237
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2198	-1.994864206680927	-2.136991671055683
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2176	-1.9048075565759848	-2.097705282457449
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2168	-0.5942650561142743	-0.6827101386739503
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2181	-1.8260295619953366	-1.9433186011249906
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2179	-1.8427883132085332	-1.9757064823801949
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2183	-2.128314419339573	-2.2791111985514396
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2172	-1.569097588947986	-1.6632029483694455
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2171	-0.8962713979677626	-0.9432157202136278
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2196	-1.8164260857819816	-1.8751079525580923
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2182	-1.7880024076879728	-1.893208036315079
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2177	-1.7861563920733807	NA
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2200	-1.8305128407137905	-1.889184784456444
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2194	-2.111666928955418	-2.174936205065453
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2170	-0.39839783125194905	-0.42868744179508667
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2165	-1.4598819291298675	-1.4945873122773303
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2175	-1.0593919642847482	-1.1045102926943533
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2166	-1.654175210029115	-1.6953486234855037
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2197	-1.932265259230699	-1.981902649155987
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2167	-1.5558487837294386	-1.570329743206275
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2164	-0.5172088158709913	-0.7290363786976346
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2178	-1.7814054463015319	-1.9285312474665295
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2195	-1.8721090950783714	NA
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2192	-1.9655139254755838	-2.0600676652740977
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2191	-1.9505170222055555	-2.052830807725922
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2193	-1.9768911076820992	-2.110877880362283
GW_Derep vs. No_Derep	2. Entropy (log10 PC of 1e-5)	EF2184	-1.9570462688024437	-2.076591726813569
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2189	0.977604658	0.970071568
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2169	0.361864622	0.362350824
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2190	0.995085891	0.996255934
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2199	1.002590674	1.002682758
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2174	NA	0.841893514
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2180	0.997455352	0.998229245
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2198	1.003322259	1.002995324
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2176	0.999563773	0.999621154
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2168	0.55342346	0.956334783
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2181	0.996649535	0.997793959
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2179	1	1.000370793
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2183	1.003533569	1.002995324
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2172	0.998527414	0.999314804
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2171	0.993453113	0.997159091
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2196	0.991849225	0.992655304
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2182	1.003058104	1.002932551
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2177	1.001172156	NA
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2200	1.000701754	1
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2194	1.003533569	1.002995324
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2170	0.533123904	0.531107474
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2165	0.986945646	0.986613297
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2175	0.988769231	0.991575728
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2166	0.99696346	0.997258138
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2197	1.000436381	0.999737318
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2167	0.990343382	0.99042982
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2164	0.552751976	0.968429806
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2178	0.99486183	0.997690531
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2195	0.998700768	NA
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2192	1.002953543	1.000831255
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2191	0.999955763	1
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2193	1.002058218	1.002710027
GW_Derep vs. No_Derep	3. Median BetaRDgc	EF2184	1.003434167	1.003003003
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2189	1.005641749	1.007264599
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2169	1.004914477	1.005461489
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2190	1.007194245	1.008928571
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2199	1.009132326	1.010443864
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2174	NA	1.005813953
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2180	1.005375385	1.005862294
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2198	1.006410256	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2176	1.006557864	1.006681959
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2168	1.00444299	1.004878049
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2181	1.003058104	1.004234734
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2179	1.006055703	1.007216553
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2183	1.009199987	1.010443864
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2172	1.009132326	1.009132326
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2171	1.004757721	1.00530037
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2196	1.005194805	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2182	1.006708136	1.008510638
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2177	1.008203445	NA
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2200	1.006410256	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2194	1.006976744	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2170	1.005850319	1.006383094
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2165	1.003623188	1.006071468
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2175	1.005291005	1.005291005
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2166	1.005850319	1.007142857
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2197	1.005813953	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2167	1.003894854	1.005968178
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2164	1.003367612	1.005249344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2178	1.005194805	1.006514658
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2195	1.006557864	NA
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2192	1.009132326	1.010443864
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2191	1.005641749	1.007756102
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2193	1.006410256	1.010116344
GW_Derep vs. No_Derep	4. Max BetaRDgc	EF2184	1.009199987	1.011537117
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2189	12	16
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2169	217	NA
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2190	26	27
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2199	27	30
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2174	NA	321
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2180	76	81
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2198	36	49
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2176	20	17
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2168	78	80
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2181	130	153
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2179	63	77
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2183	13	20
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2172	22	23
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2171	62	75
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2196	19	26
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2182	50	55
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2177	37	NA
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2200	24	31
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2194	23	26
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2170	161	172
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2165	66	72
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2175	66	63
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2166	41	45
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2197	15	18
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2167	20	24
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2164	232	239
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2178	44	51
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2195	25	NA
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2192	32	40
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2191	28	21
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2193	12	12
GW_Derep vs. No_Derep	7. FUBAR Sel. Sites	EF2184	9	9
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2189	-1.361741399	-0.855714886
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2169	-2.837662334	NA
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2190	-2.371870582	-2.057546484
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2199	-2.719264983	-1.368497268
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2174	NA	-1.97353338
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2180	-2.269110896	-2.002643383
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2198	-3.381958507	-3.280866432
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2176	-2.534344593	-2.067364555
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2168	-3.87760328	-2.992352616
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2181	-2.251162625	-2.030942319
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2179	-2.845002453	-2.426567147
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2183	-2.83691332	-2.17832291
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2172	-3.008527262	-2.813637996
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2171	-2.831975677	-2.534733698
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2196	-1.292033577	-1.230507569
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2182	-3.145906982	-2.883489019
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2177	-2.306054009	NA
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2200	-2.715940361	-2.342512206
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2194	-2.940166087	-2.482864123
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2170	-3.347360768	-2.677333224
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2165	-2.121511038	-1.957707851
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2175	-2.7962465	-2.241693659
