Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000002	N0	n28	0.22580645161290322	Non-Terminal	t10_fai-gene-cluster-1_ABB_000161, t9_fai-gene-cluster-1_AAZ_000144, t19_fai-gene-cluster-1_AAR_000190, t8_fai-gene-cluster-1_AAE_000204, t17_fai-gene-cluster-1_AAO_000208, t2_fai-gene-cluster-1_AAJ_000166, t14_fai-gene-cluster-1_AAD_000196	t18_fai-gene-cluster-1_AAY_000144, t15_fai-gene-cluster-1_AAQ_000186, t5_fai-gene-cluster-1_AAW_000174, t29_fai-gene-cluster-1_ABE_000179, t21_fai-gene-cluster-1_AAS_000170, t16_fai-gene-cluster-1_ABA_000177, t22_fai-gene-cluster-1_AAU_000178, t26_fai-gene-cluster-1_AAM_000196, t4_fai-gene-cluster-1_ABD_000201, t21_fai-gene-cluster-1_AAS_000172, t10_fai-gene-cluster-1_ABB_000162, t25_fai-gene-cluster-1_AAG_000150, t13_fai-gene-cluster-1_AAT_000153, t7_fai-gene-cluster-1_AAC_000151, t2_fai-gene-cluster-1_AAJ_000167, t17_fai-gene-cluster-1_AAO_000209, t8_fai-gene-cluster-1_AAE_000205, t14_fai-gene-cluster-1_AAD_000197, t19_fai-gene-cluster-1_AAR_000191, t9_fai-gene-cluster-1_AAZ_000145, t26_fai-gene-cluster-1_AAM_000197, t4_fai-gene-cluster-1_ABD_000202, t6_fai-gene-cluster-1_AAX_000150
OG0000002	N0	n38	0.0967741935483871	Non-Terminal	t5_fai-gene-cluster-1_AAW_000174, t29_fai-gene-cluster-1_ABE_000179, t21_fai-gene-cluster-1_AAS_000170, t16_fai-gene-cluster-1_ABA_000177, t22_fai-gene-cluster-1_AAU_000178, t26_fai-gene-cluster-1_AAM_000196, t4_fai-gene-cluster-1_ABD_000201	t21_fai-gene-cluster-1_AAS_000172, t10_fai-gene-cluster-1_ABB_000162, t25_fai-gene-cluster-1_AAG_000150, t13_fai-gene-cluster-1_AAT_000153, t7_fai-gene-cluster-1_AAC_000151, t2_fai-gene-cluster-1_AAJ_000167, t17_fai-gene-cluster-1_AAO_000209, t8_fai-gene-cluster-1_AAE_000205, t14_fai-gene-cluster-1_AAD_000197, t19_fai-gene-cluster-1_AAR_000191, t9_fai-gene-cluster-1_AAZ_000145, t26_fai-gene-cluster-1_AAM_000197, t4_fai-gene-cluster-1_ABD_000202
OG0000002	N0	n61	0.22580645161290322	Non-Terminal	t17_fai-gene-cluster-1_AAO_000206, t8_fai-gene-cluster-1_AAE_000202, t14_fai-gene-cluster-1_AAD_000194, t27_fai-gene-cluster-1_AAP_000176, t16_fai-gene-cluster-1_ABA_000175, t26_fai-gene-cluster-1_AAM_000194, t29_fai-gene-cluster-1_ABE_000177, t5_fai-gene-cluster-1_AAW_000172, t15_fai-gene-cluster-1_AAQ_000184	t19_fai-gene-cluster-1_AAR_000188, t18_fai-gene-cluster-1_AAY_000142, t1_fai-gene-cluster-1_AAI_000131, t7_fai-gene-cluster-1_AAC_000149, t25_fai-gene-cluster-1_AAG_000148, t13_fai-gene-cluster-1_AAT_000151, t14_fai-gene-cluster-1_AAD_000193, t17_fai-gene-cluster-1_AAO_000205, t8_fai-gene-cluster-1_AAE_000201, t15_fai-gene-cluster-1_AAQ_000183, t5_fai-gene-cluster-1_AAW_000171, t29_fai-gene-cluster-1_ABE_000176, t4_fai-gene-cluster-1_ABD_000200, t26_fai-gene-cluster-1_AAM_000193, t21_fai-gene-cluster-1_AAS_000168, t24_fai-gene-cluster-1_AAH_000142, t28_fai-gene-cluster-1_AAF_000136, t9_fai-gene-cluster-1_AAZ_000142, t2_fai-gene-cluster-1_AAJ_000164
OG0000003	N0	n3	0.7096774193548387	Non-Terminal	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000123, t9_fai-gene-cluster-1_AAZ_000152, t24_fai-gene-cluster-1_AAH_000150, t28_fai-gene-cluster-1_AAF_000145, t11_fai-gene-cluster-1_AAV_000160, t30_fai-gene-cluster-1_AAL_000154, t6_fai-gene-cluster-1_AAX_000156, t18_fai-gene-cluster-1_AAY_000154, t12_fai-gene-cluster-1_AAA_000145, t2_fai-gene-cluster-1_AAJ_000173, t3_fai-gene-cluster-1_AAK_000181, t29_fai-gene-cluster-1_ABE_000190, t5_fai-gene-cluster-1_AAW_000183, t22_fai-gene-cluster-1_AAU_000190, t21_fai-gene-cluster-1_AAS_000181, t27_fai-gene-cluster-1_AAP_000183, t16_fai-gene-cluster-1_ABA_000186, t19_fai-gene-cluster-1_AAR_000197, t23_fai-gene-cluster-1_ABC_000134, t25_fai-gene-cluster-1_AAG_000155, t7_fai-gene-cluster-1_AAC_000157, t13_fai-gene-cluster-1_AAT_000161, t1_fai-gene-cluster-1_AAI_000137, t14_fai-gene-cluster-1_AAD_000203, t17_fai-gene-cluster-1_AAO_000215, t8_fai-gene-cluster-1_AAE_000213	t23_fai-gene-cluster-1_ABC_000135, t26_fai-gene-cluster-1_AAM_000206, t22_fai-gene-cluster-1_AAU_000191, t5_fai-gene-cluster-1_AAW_000184, t29_fai-gene-cluster-1_ABE_000191, t16_fai-gene-cluster-1_ABA_000187, t27_fai-gene-cluster-1_AAP_000184, t19_fai-gene-cluster-1_AAR_000198, t3_fai-gene-cluster-1_AAK_000182, t21_fai-gene-cluster-1_AAS_000182, t14_fai-gene-cluster-1_AAD_000204, t8_fai-gene-cluster-1_AAE_000214, t17_fai-gene-cluster-1_AAO_000216, t1_fai-gene-cluster-1_AAI_000138, t7_fai-gene-cluster-1_AAC_000159, t13_fai-gene-cluster-1_AAT_000163, t25_fai-gene-cluster-1_AAG_000157, t18_fai-gene-cluster-1_AAY_000155, t16_fai-gene-cluster-1_ABA_000188, t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215, t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216, t2_fai-gene-cluster-1_AAJ_000174, t25_fai-gene-cluster-1_AAG_000156, t7_fai-gene-cluster-1_AAC_000158, t13_fai-gene-cluster-1_AAT_000162
OG0000003	N0	n30	0.12903225806451613	Non-Terminal	t26_fai-gene-cluster-1_AAM_000206, t22_fai-gene-cluster-1_AAU_000191, t5_fai-gene-cluster-1_AAW_000184, t29_fai-gene-cluster-1_ABE_000191, t16_fai-gene-cluster-1_ABA_000187, t27_fai-gene-cluster-1_AAP_000184, t19_fai-gene-cluster-1_AAR_000198, t3_fai-gene-cluster-1_AAK_000182, t21_fai-gene-cluster-1_AAS_000182, t14_fai-gene-cluster-1_AAD_000204, t8_fai-gene-cluster-1_AAE_000214, t17_fai-gene-cluster-1_AAO_000216, t1_fai-gene-cluster-1_AAI_000138, t7_fai-gene-cluster-1_AAC_000159, t13_fai-gene-cluster-1_AAT_000163, t25_fai-gene-cluster-1_AAG_000157, t18_fai-gene-cluster-1_AAY_000155, t16_fai-gene-cluster-1_ABA_000188, t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215, t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216	t2_fai-gene-cluster-1_AAJ_000174, t25_fai-gene-cluster-1_AAG_000156, t7_fai-gene-cluster-1_AAC_000158, t13_fai-gene-cluster-1_AAT_000162
OG0000003	N0	n32	0.3870967741935484	Non-Terminal	t22_fai-gene-cluster-1_AAU_000191, t5_fai-gene-cluster-1_AAW_000184, t29_fai-gene-cluster-1_ABE_000191, t16_fai-gene-cluster-1_ABA_000187, t27_fai-gene-cluster-1_AAP_000184, t19_fai-gene-cluster-1_AAR_000198, t3_fai-gene-cluster-1_AAK_000182, t21_fai-gene-cluster-1_AAS_000182, t14_fai-gene-cluster-1_AAD_000204, t8_fai-gene-cluster-1_AAE_000214, t17_fai-gene-cluster-1_AAO_000216, t1_fai-gene-cluster-1_AAI_000138	t7_fai-gene-cluster-1_AAC_000159, t13_fai-gene-cluster-1_AAT_000163, t25_fai-gene-cluster-1_AAG_000157, t18_fai-gene-cluster-1_AAY_000155, t16_fai-gene-cluster-1_ABA_000188, t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215, t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216
OG0000003	N2	n47	0.037037037037037035	Non-Terminal	t18_fai-gene-cluster-1_AAY_000155	t16_fai-gene-cluster-1_ABA_000188, t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215, t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216
OG0000003	N2	n48	0.037037037037037035	Non-Terminal	t16_fai-gene-cluster-1_ABA_000188	t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215, t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216
OG0000003	N2	n49	0.07407407407407407	Non-Terminal	t27_fai-gene-cluster-1_AAP_000185, t4_fai-gene-cluster-1_ABD_000215	t1_fai-gene-cluster-1_AAI_000139, t6_fai-gene-cluster-1_AAX_000157, t12_fai-gene-cluster-1_AAA_000146, t22_fai-gene-cluster-1_AAU_000192, t3_fai-gene-cluster-1_AAK_000183, t21_fai-gene-cluster-1_AAS_000183, t16_fai-gene-cluster-1_ABA_000189, t14_fai-gene-cluster-1_AAD_000205, t30_fai-gene-cluster-1_AAL_000155, t11_fai-gene-cluster-1_AAV_000161, t18_fai-gene-cluster-1_AAY_000156, t2_fai-gene-cluster-1_AAJ_000175, t27_fai-gene-cluster-1_AAP_000186, t19_fai-gene-cluster-1_AAR_000199, t8_fai-gene-cluster-1_AAE_000215, t17_fai-gene-cluster-1_AAO_000217, t29_fai-gene-cluster-1_ABE_000192, t5_fai-gene-cluster-1_AAW_000185, t4_fai-gene-cluster-1_ABD_000216
OG0000004	N0	n0	0.7419354838709677	Non-Terminal	t26_fai-gene-cluster-1_AAM_000179, t4_fai-gene-cluster-1_ABD_000181, t5_fai-gene-cluster-1_AAW_000159, t29_fai-gene-cluster-1_ABE_000163, t22_fai-gene-cluster-1_AAU_000160, t3_fai-gene-cluster-1_AAK_000157, t27_fai-gene-cluster-1_AAP_000161, t16_fai-gene-cluster-1_ABA_000160, t21_fai-gene-cluster-1_AAS_000152, t11_fai-gene-cluster-1_AAV_000137, t30_fai-gene-cluster-1_AAL_000131, t8_fai-gene-cluster-1_AAE_000182, t17_fai-gene-cluster-1_AAO_000188, t14_fai-gene-cluster-1_AAD_000174, t15_fai-gene-cluster-1_AAQ_000170, t19_fai-gene-cluster-1_AAR_000169, t18_fai-gene-cluster-1_AAY_000128, t2_fai-gene-cluster-1_AAJ_000148, t6_fai-gene-cluster-1_AAX_000132, t10_fai-gene-cluster-1_ABB_000144, t23_fai-gene-cluster-1_ABC_000116, t25_fai-gene-cluster-1_AAG_000133, t7_fai-gene-cluster-1_AAC_000134, t13_fai-gene-cluster-1_AAT_000136	t14_fai-gene-cluster-1_AAD_000175, t8_fai-gene-cluster-1_AAE_000183, t10_fai-gene-cluster-1_ABB_000143, t5_fai-gene-cluster-1_AAW_000156, t4_fai-gene-cluster-1_ABD_000178, t27_fai-gene-cluster-1_AAP_000159, t16_fai-gene-cluster-1_ABA_000158, t11_fai-gene-cluster-1_AAV_000136, t30_fai-gene-cluster-1_AAL_000130, t18_fai-gene-cluster-1_AAY_000127, t16_fai-gene-cluster-1_ABA_000159, t27_fai-gene-cluster-1_AAP_000160, t29_fai-gene-cluster-1_ABE_000162, t5_fai-gene-cluster-1_AAW_000158, t26_fai-gene-cluster-1_AAM_000178, t4_fai-gene-cluster-1_ABD_000180, t6_fai-gene-cluster-1_AAX_000131, t2_fai-gene-cluster-1_AAJ_000147, t21_fai-gene-cluster-1_AAS_000151, t19_fai-gene-cluster-1_AAR_000168, t6_fai-gene-cluster-1_AAX_000130, t2_fai-gene-cluster-1_AAJ_000146, t18_fai-gene-cluster-1_AAY_000126, t30_fai-gene-cluster-1_AAL_000129, t11_fai-gene-cluster-1_AAV_000135, t21_fai-gene-cluster-1_AAS_000150, t27_fai-gene-cluster-1_AAP_000158, t16_fai-gene-cluster-1_ABA_000157, t15_fai-gene-cluster-1_AAQ_000169, t5_fai-gene-cluster-1_AAW_000157, t29_fai-gene-cluster-1_ABE_000161, t4_fai-gene-cluster-1_ABD_000179, t26_fai-gene-cluster-1_AAM_000177, t3_fai-gene-cluster-1_AAK_000156, t22_fai-gene-cluster-1_AAU_000159, t23_fai-gene-cluster-1_ABC_000115, t7_fai-gene-cluster-1_AAC_000133, t13_fai-gene-cluster-1_AAT_000135, t25_fai-gene-cluster-1_AAG_000132, t1_fai-gene-cluster-1_AAI_000118, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000108, t20_fai-gene-cluster-1_AAN_000122, t12_fai-gene-cluster-1_AAA_000124, t24_fai-gene-cluster-1_AAH_000128, t9_fai-gene-cluster-1_AAZ_000126, t28_fai-gene-cluster-1_AAF_000122
OG0000004	N5	n28	0.08	Non-Terminal	t5_fai-gene-cluster-1_AAW_000156, t4_fai-gene-cluster-1_ABD_000178	t27_fai-gene-cluster-1_AAP_000159, t16_fai-gene-cluster-1_ABA_000158, t11_fai-gene-cluster-1_AAV_000136, t30_fai-gene-cluster-1_AAL_000130, t18_fai-gene-cluster-1_AAY_000127, t16_fai-gene-cluster-1_ABA_000159, t27_fai-gene-cluster-1_AAP_000160, t29_fai-gene-cluster-1_ABE_000162, t5_fai-gene-cluster-1_AAW_000158, t26_fai-gene-cluster-1_AAM_000178, t4_fai-gene-cluster-1_ABD_000180, t6_fai-gene-cluster-1_AAX_000131, t2_fai-gene-cluster-1_AAJ_000147, t21_fai-gene-cluster-1_AAS_000151, t19_fai-gene-cluster-1_AAR_000168, t6_fai-gene-cluster-1_AAX_000130, t2_fai-gene-cluster-1_AAJ_000146, t18_fai-gene-cluster-1_AAY_000126, t30_fai-gene-cluster-1_AAL_000129, t11_fai-gene-cluster-1_AAV_000135, t21_fai-gene-cluster-1_AAS_000150, t27_fai-gene-cluster-1_AAP_000158, t16_fai-gene-cluster-1_ABA_000157, t15_fai-gene-cluster-1_AAQ_000169, t5_fai-gene-cluster-1_AAW_000157, t29_fai-gene-cluster-1_ABE_000161, t4_fai-gene-cluster-1_ABD_000179, t26_fai-gene-cluster-1_AAM_000177, t3_fai-gene-cluster-1_AAK_000156, t22_fai-gene-cluster-1_AAU_000159
OG0000004	N5	n30	0.08	Non-Terminal	t27_fai-gene-cluster-1_AAP_000159, t16_fai-gene-cluster-1_ABA_000158	t11_fai-gene-cluster-1_AAV_000136, t30_fai-gene-cluster-1_AAL_000130, t18_fai-gene-cluster-1_AAY_000127, t16_fai-gene-cluster-1_ABA_000159, t27_fai-gene-cluster-1_AAP_000160, t29_fai-gene-cluster-1_ABE_000162, t5_fai-gene-cluster-1_AAW_000158, t26_fai-gene-cluster-1_AAM_000178, t4_fai-gene-cluster-1_ABD_000180, t6_fai-gene-cluster-1_AAX_000131, t2_fai-gene-cluster-1_AAJ_000147, t21_fai-gene-cluster-1_AAS_000151, t19_fai-gene-cluster-1_AAR_000168, t6_fai-gene-cluster-1_AAX_000130, t2_fai-gene-cluster-1_AAJ_000146, t18_fai-gene-cluster-1_AAY_000126, t30_fai-gene-cluster-1_AAL_000129, t11_fai-gene-cluster-1_AAV_000135, t21_fai-gene-cluster-1_AAS_000150, t27_fai-gene-cluster-1_AAP_000158, t16_fai-gene-cluster-1_ABA_000157, t15_fai-gene-cluster-1_AAQ_000169, t5_fai-gene-cluster-1_AAW_000157, t29_fai-gene-cluster-1_ABE_000161, t4_fai-gene-cluster-1_ABD_000179, t26_fai-gene-cluster-1_AAM_000177, t3_fai-gene-cluster-1_AAK_000156, t22_fai-gene-cluster-1_AAU_000159
OG0000004	N5	n32	0.08	Non-Terminal	t11_fai-gene-cluster-1_AAV_000136, t30_fai-gene-cluster-1_AAL_000130	t18_fai-gene-cluster-1_AAY_000127, t16_fai-gene-cluster-1_ABA_000159, t27_fai-gene-cluster-1_AAP_000160, t29_fai-gene-cluster-1_ABE_000162, t5_fai-gene-cluster-1_AAW_000158, t26_fai-gene-cluster-1_AAM_000178, t4_fai-gene-cluster-1_ABD_000180, t6_fai-gene-cluster-1_AAX_000131, t2_fai-gene-cluster-1_AAJ_000147, t21_fai-gene-cluster-1_AAS_000151, t19_fai-gene-cluster-1_AAR_000168, t6_fai-gene-cluster-1_AAX_000130, t2_fai-gene-cluster-1_AAJ_000146, t18_fai-gene-cluster-1_AAY_000126, t30_fai-gene-cluster-1_AAL_000129, t11_fai-gene-cluster-1_AAV_000135, t21_fai-gene-cluster-1_AAS_000150, t27_fai-gene-cluster-1_AAP_000158, t16_fai-gene-cluster-1_ABA_000157, t15_fai-gene-cluster-1_AAQ_000169, t5_fai-gene-cluster-1_AAW_000157, t29_fai-gene-cluster-1_ABE_000161, t4_fai-gene-cluster-1_ABD_000179, t26_fai-gene-cluster-1_AAM_000177, t3_fai-gene-cluster-1_AAK_000156, t22_fai-gene-cluster-1_AAU_000159
OG0000004	N5	n34	0.4	Non-Terminal	t18_fai-gene-cluster-1_AAY_000127, t16_fai-gene-cluster-1_ABA_000159, t27_fai-gene-cluster-1_AAP_000160, t29_fai-gene-cluster-1_ABE_000162, t5_fai-gene-cluster-1_AAW_000158, t26_fai-gene-cluster-1_AAM_000178, t4_fai-gene-cluster-1_ABD_000180, t6_fai-gene-cluster-1_AAX_000131, t2_fai-gene-cluster-1_AAJ_000147, t21_fai-gene-cluster-1_AAS_000151	t19_fai-gene-cluster-1_AAR_000168, t6_fai-gene-cluster-1_AAX_000130, t2_fai-gene-cluster-1_AAJ_000146, t18_fai-gene-cluster-1_AAY_000126, t30_fai-gene-cluster-1_AAL_000129, t11_fai-gene-cluster-1_AAV_000135, t21_fai-gene-cluster-1_AAS_000150, t27_fai-gene-cluster-1_AAP_000158, t16_fai-gene-cluster-1_ABA_000157, t15_fai-gene-cluster-1_AAQ_000169, t5_fai-gene-cluster-1_AAW_000157, t29_fai-gene-cluster-1_ABE_000161, t4_fai-gene-cluster-1_ABD_000179, t26_fai-gene-cluster-1_AAM_000177, t3_fai-gene-cluster-1_AAK_000156, t22_fai-gene-cluster-1_AAU_000159
OG0000005	N2	n9	0.25925925925925924	Non-Terminal	t30_fai-gene-cluster-1_AAL_000158, t11_fai-gene-cluster-1_AAV_000164, t28_fai-gene-cluster-1_AAF_000150, t9_fai-gene-cluster-1_AAZ_000156, t24_fai-gene-cluster-1_AAH_000156, t16_fai-gene-cluster-1_ABA_000196, t27_fai-gene-cluster-1_AAP_000193, t21_fai-gene-cluster-1_AAS_000189, t17_fai-gene-cluster-1_AAO_000234, t8_fai-gene-cluster-1_AAE_000231, t14_fai-gene-cluster-1_AAD_000217, t19_fai-gene-cluster-1_AAR_000211, t4_fai-gene-cluster-1_ABD_000227, t26_fai-gene-cluster-1_AAM_000213, t17_fai-gene-cluster-1_AAO_000232, t8_fai-gene-cluster-1_AAE_000229, t2_fai-gene-cluster-1_AAJ_000179, t15_fai-gene-cluster-1_AAQ_000196, t8_fai-gene-cluster-1_AAE_000228, t17_fai-gene-cluster-1_AAO_000231, t14_fai-gene-cluster-1_AAD_000215, t19_fai-gene-cluster-1_AAR_000209, t5_fai-gene-cluster-1_AAW_000190, t10_fai-gene-cluster-1_ABB_000176, t22_fai-gene-cluster-1_AAU_000196, t3_fai-gene-cluster-1_AAK_000189, t29_fai-gene-cluster-1_ABE_000195, t4_fai-gene-cluster-1_ABD_000226, t26_fai-gene-cluster-1_AAM_000212, t8_fai-gene-cluster-1_AAE_000230, t17_fai-gene-cluster-1_AAO_000233, t30_fai-gene-cluster-1_AAL_000159, t5_fai-gene-cluster-1_AAW_000191, t21_fai-gene-cluster-1_AAS_000190, t27_fai-gene-cluster-1_AAP_000194, t28_fai-gene-cluster-1_AAF_000151, t24_fai-gene-cluster-1_AAH_000157, t15_fai-gene-cluster-1_AAQ_000197, t19_fai-gene-cluster-1_AAR_000210, t14_fai-gene-cluster-1_AAD_000216, t22_fai-gene-cluster-1_AAU_000197, t3_fai-gene-cluster-1_AAK_000190, t29_fai-gene-cluster-1_ABE_000196, t26_fai-gene-cluster-1_AAM_000214, t4_fai-gene-cluster-1_ABD_000228, t16_fai-gene-cluster-1_ABA_000197, t20_fai-gene-cluster-1_AAN_000146	t2_fai-gene-cluster-1_AAJ_000180, t10_fai-gene-cluster-1_ABB_000177, t30_fai-gene-cluster-1_AAL_000160, t24_fai-gene-cluster-1_AAH_000158, t28_fai-gene-cluster-1_AAF_000152, t11_fai-gene-cluster-1_AAV_000165, t9_fai-gene-cluster-1_AAZ_000157
OG0000005	N2	n10	0.6296296296296297	Non-Terminal	t30_fai-gene-cluster-1_AAL_000158, t11_fai-gene-cluster-1_AAV_000164, t28_fai-gene-cluster-1_AAF_000150, t9_fai-gene-cluster-1_AAZ_000156, t24_fai-gene-cluster-1_AAH_000156, t16_fai-gene-cluster-1_ABA_000196, t27_fai-gene-cluster-1_AAP_000193, t21_fai-gene-cluster-1_AAS_000189, t17_fai-gene-cluster-1_AAO_000234, t8_fai-gene-cluster-1_AAE_000231, t14_fai-gene-cluster-1_AAD_000217, t19_fai-gene-cluster-1_AAR_000211, t4_fai-gene-cluster-1_ABD_000227, t26_fai-gene-cluster-1_AAM_000213, t17_fai-gene-cluster-1_AAO_000232, t8_fai-gene-cluster-1_AAE_000229, t2_fai-gene-cluster-1_AAJ_000179, t15_fai-gene-cluster-1_AAQ_000196, t8_fai-gene-cluster-1_AAE_000228, t17_fai-gene-cluster-1_AAO_000231, t14_fai-gene-cluster-1_AAD_000215, t19_fai-gene-cluster-1_AAR_000209, t5_fai-gene-cluster-1_AAW_000190, t10_fai-gene-cluster-1_ABB_000176, t22_fai-gene-cluster-1_AAU_000196, t3_fai-gene-cluster-1_AAK_000189, t29_fai-gene-cluster-1_ABE_000195, t4_fai-gene-cluster-1_ABD_000226, t26_fai-gene-cluster-1_AAM_000212	t8_fai-gene-cluster-1_AAE_000230, t17_fai-gene-cluster-1_AAO_000233, t30_fai-gene-cluster-1_AAL_000159, t5_fai-gene-cluster-1_AAW_000191, t21_fai-gene-cluster-1_AAS_000190, t27_fai-gene-cluster-1_AAP_000194, t28_fai-gene-cluster-1_AAF_000151, t24_fai-gene-cluster-1_AAH_000157, t15_fai-gene-cluster-1_AAQ_000197, t19_fai-gene-cluster-1_AAR_000210, t14_fai-gene-cluster-1_AAD_000216, t22_fai-gene-cluster-1_AAU_000197, t3_fai-gene-cluster-1_AAK_000190, t29_fai-gene-cluster-1_ABE_000196, t26_fai-gene-cluster-1_AAM_000214, t4_fai-gene-cluster-1_ABD_000228, t16_fai-gene-cluster-1_ABA_000197, t20_fai-gene-cluster-1_AAN_000146
OG0000005	N8	n19	0.23529411764705882	Non-Terminal	t17_fai-gene-cluster-1_AAO_000234, t8_fai-gene-cluster-1_AAE_000231, t14_fai-gene-cluster-1_AAD_000217, t19_fai-gene-cluster-1_AAR_000211	t4_fai-gene-cluster-1_ABD_000227, t26_fai-gene-cluster-1_AAM_000213, t17_fai-gene-cluster-1_AAO_000232, t8_fai-gene-cluster-1_AAE_000229, t2_fai-gene-cluster-1_AAJ_000179, t15_fai-gene-cluster-1_AAQ_000196, t8_fai-gene-cluster-1_AAE_000228, t17_fai-gene-cluster-1_AAO_000231, t14_fai-gene-cluster-1_AAD_000215, t19_fai-gene-cluster-1_AAR_000209, t5_fai-gene-cluster-1_AAW_000190, t10_fai-gene-cluster-1_ABB_000176, t22_fai-gene-cluster-1_AAU_000196, t3_fai-gene-cluster-1_AAK_000189, t29_fai-gene-cluster-1_ABE_000195, t4_fai-gene-cluster-1_ABD_000226, t26_fai-gene-cluster-1_AAM_000212
