Cluster_ID	Statistic	Value
PhamClust_426	Maximum of maximum E-values observed for any OG (log10)	-18.737548910269567
PhamClust_426	Maximum of near-core OG E-values observed (log10):	-18.737548910269567
PhamClust_426	Maximum distance between near-core OGs:	3
PhamClust_426	Median CDS count:	178.5
PhamClust_426	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9303296703296704
PhamClust_214	Maximum of maximum E-values observed for any OG (log10)	-9.701146923590294
PhamClust_214	Maximum of near-core OG E-values observed (log10):	-12.331614083309999
PhamClust_214	Maximum distance between near-core OGs:	8
PhamClust_214	Median CDS count:	81
PhamClust_214	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.64
PhamClust_142	Maximum of maximum E-values observed for any OG (log10)	-14.60205999132796
PhamClust_142	Maximum of near-core OG E-values observed (log10):	-31.542118103266006
PhamClust_142	Maximum distance between near-core OGs:	16
PhamClust_142	Median CDS count:	107
PhamClust_142	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6931818181818182
PhamClust_6	Maximum of maximum E-values observed for any OG (log10)	-3.0190880622231564
PhamClust_6	Maximum of near-core OG E-values observed (log10):	-6.518557371497694
PhamClust_6	Maximum distance between near-core OGs:	38
PhamClust_6	Median CDS count:	78
PhamClust_6	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5063291139240507
PhamClust_413	Maximum of maximum E-values observed for any OG (log10)	-25.522878745280337
PhamClust_413	Maximum of near-core OG E-values observed (log10):	-25.522878745280337
PhamClust_413	Maximum distance between near-core OGs:	1
PhamClust_413	Median CDS count:	45.5
PhamClust_413	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9891304347826086
PhamClust_27	Maximum of maximum E-values observed for any OG (log10)	-12.804100347590765
PhamClust_27	Maximum of near-core OG E-values observed (log10):	-17.856985199745903
PhamClust_27	Maximum distance between near-core OGs:	28
PhamClust_27	Median CDS count:	60.0
PhamClust_27	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3621766280107047
PhamClust_157	Maximum of maximum E-values observed for any OG (log10)	-7.675717544702306
PhamClust_157	Maximum of near-core OG E-values observed (log10):	-20.09908693226233
PhamClust_157	Maximum distance between near-core OGs:	8
PhamClust_157	Median CDS count:	23.0
PhamClust_157	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5217391304347826
PhamClust_94	Maximum of maximum E-values observed for any OG (log10)	-8.847711655616942
PhamClust_94	Maximum of near-core OG E-values observed (log10):	-8.847711655616942
PhamClust_94	Maximum distance between near-core OGs:	4
PhamClust_94	Median CDS count:	37.0
PhamClust_94	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9199857752489331
PhamClust_183	Maximum of maximum E-values observed for any OG (log10)	-11.732828271596986
PhamClust_183	Maximum of near-core OG E-values observed (log10):	-11.732828271596986
PhamClust_183	Maximum distance between near-core OGs:	11
PhamClust_183	Median CDS count:	80
PhamClust_183	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5903614457831325
PhamClust_292	Maximum of maximum E-values observed for any OG (log10)	-15.546681659952963
PhamClust_292	Maximum of near-core OG E-values observed (log10):	-15.546681659952963
PhamClust_292	Maximum distance between near-core OGs:	9
PhamClust_292	Median CDS count:	62.5
PhamClust_292	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.788085434894493
PhamClust_193	Maximum of maximum E-values observed for any OG (log10)	-12.632644078973978
PhamClust_193	Maximum of near-core OG E-values observed (log10):	-14.663540266151468
PhamClust_193	Maximum distance between near-core OGs:	12
PhamClust_193	Median CDS count:	69.0
PhamClust_193	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3484848484848485
PhamClust_342	Maximum of maximum E-values observed for any OG (log10)	-10.655607726314889
PhamClust_342	Maximum of near-core OG E-values observed (log10):	-10.655607726314889
PhamClust_342	Maximum distance between near-core OGs:	11
PhamClust_342	Median CDS count:	76.5
PhamClust_342	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4722222222222222
PhamClust_274	Maximum of maximum E-values observed for any OG (log10)	-19.221848749616356
PhamClust_274	Maximum of near-core OG E-values observed (log10):	-23.482804102050025
PhamClust_274	Maximum distance between near-core OGs:	4
PhamClust_274	Median CDS count:	101
PhamClust_274	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7722772277227723
PhamClust_161	Maximum of maximum E-values observed for any OG (log10)	-9.536107011014092
PhamClust_161	Maximum of near-core OG E-values observed (log10):	-9.536107011014092
PhamClust_161	Maximum distance between near-core OGs:	17
PhamClust_161	Median CDS count:	50.5
PhamClust_161	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47566718995290425
PhamClust_163	Maximum of maximum E-values observed for any OG (log10)	-14.415668775632467
PhamClust_163	Maximum of near-core OG E-values observed (log10):	-47.32148162095988
PhamClust_163	Maximum distance between near-core OGs:	5
PhamClust_163	Median CDS count:	49.5
PhamClust_163	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.40408163265306124
PhamClust_279	Maximum of maximum E-values observed for any OG (log10)	-10.93554201077308
PhamClust_279	Maximum of near-core OG E-values observed (log10):	-10.93554201077308
PhamClust_279	Maximum distance between near-core OGs:	6
PhamClust_279	Median CDS count:	59.5
PhamClust_279	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7063312605992086
PhamClust_394	Maximum of maximum E-values observed for any OG (log10)	-19.471083299722345
PhamClust_394	Maximum of near-core OG E-values observed (log10):	-19.471083299722345
PhamClust_394	Maximum distance between near-core OGs:	5
PhamClust_394	Median CDS count:	54.5
PhamClust_394	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8630390835579516
PhamClust_312	Maximum of maximum E-values observed for any OG (log10)	-25.372634143407264
PhamClust_312	Maximum of near-core OG E-values observed (log10):	-25.372634143407264
PhamClust_312	Maximum distance between near-core OGs:	19
PhamClust_312	Median CDS count:	63.5
PhamClust_312	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5362642821659215
PhamClust_16	Maximum of maximum E-values observed for any OG (log10)	-4.669586226650809
PhamClust_16	Maximum of near-core OG E-values observed (log10):	-8.059981844992336
PhamClust_16	Maximum distance between near-core OGs:	23
PhamClust_16	Median CDS count:	46
PhamClust_16	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.627906976744186
PhamClust_64	Maximum of maximum E-values observed for any OG (log10)	-8.57186520597121
PhamClust_64	Maximum of near-core OG E-values observed (log10):	-8.57186520597121
PhamClust_64	Maximum distance between near-core OGs:	11
PhamClust_64	Median CDS count:	60
PhamClust_64	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6451612903225806
PhamClust_384	Maximum of maximum E-values observed for any OG (log10)	-41.59687947882418
PhamClust_384	Maximum of near-core OG E-values observed (log10):	-42.37263414340726
PhamClust_384	Maximum distance between near-core OGs:	6
PhamClust_384	Median CDS count:	51.0
PhamClust_384	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9219230769230768
PhamClust_284	Maximum of maximum E-values observed for any OG (log10)	-24.294992040666664
PhamClust_284	Maximum of near-core OG E-values observed (log10):	-24.294992040666664
PhamClust_284	Maximum distance between near-core OGs:	6
PhamClust_284	Median CDS count:	86.5
PhamClust_284	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6132289994649545
PhamClust_296	Maximum of maximum E-values observed for any OG (log10)	-13.190440285364732
PhamClust_296	Maximum of near-core OG E-values observed (log10):	-13.190440285364732
PhamClust_296	Maximum distance between near-core OGs:	7
PhamClust_296	Median CDS count:	59.5
PhamClust_296	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.691468253968254
PhamClust_97	Maximum of maximum E-values observed for any OG (log10)	-4.4723700991286615
PhamClust_97	Maximum of near-core OG E-values observed (log10):	-4.4723700991286615
PhamClust_97	Maximum distance between near-core OGs:	11
PhamClust_97	Median CDS count:	90.0
PhamClust_97	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7865907653383934
PhamClust_255	Maximum of maximum E-values observed for any OG (log10)	-8.041914151478915
PhamClust_255	Maximum of near-core OG E-values observed (log10):	-8.041914151478915
PhamClust_255	Maximum distance between near-core OGs:	4
PhamClust_255	Median CDS count:	126
PhamClust_255	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7222222222222222
PhamClust_168	Maximum of maximum E-values observed for any OG (log10)	-11.334419008982046
PhamClust_168	Maximum of near-core OG E-values observed (log10):	-11.334419008982046
PhamClust_168	Maximum distance between near-core OGs:	4
PhamClust_168	Median CDS count:	25
PhamClust_168	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.88
PhamClust_212	Maximum of maximum E-values observed for any OG (log10)	-10.962573502059374
PhamClust_212	Maximum of near-core OG E-values observed (log10):	-10.962573502059374
PhamClust_212	Maximum distance between near-core OGs:	12
PhamClust_212	Median CDS count:	54
PhamClust_212	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6296296296296297
PhamClust_239	Maximum of maximum E-values observed for any OG (log10)	-10.08460016478773
PhamClust_239	Maximum of near-core OG E-values observed (log10):	-10.08460016478773
PhamClust_239	Maximum distance between near-core OGs:	4
PhamClust_239	Median CDS count:	74.5
PhamClust_239	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9261261261261262
PhamClust_81	Maximum of maximum E-values observed for any OG (log10)	-4.29413628771608
PhamClust_81	Maximum of near-core OG E-values observed (log10):	-4.29413628771608
PhamClust_81	Maximum distance between near-core OGs:	13
PhamClust_81	Median CDS count:	88.0
PhamClust_81	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6534289035257652
PhamClust_167	Maximum of maximum E-values observed for any OG (log10)	-6.588380294036769
PhamClust_167	Maximum of near-core OG E-values observed (log10):	-6.588380294036769
PhamClust_167	Maximum distance between near-core OGs:	5
PhamClust_167	Median CDS count:	272.0
PhamClust_167	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8660606060606061
PhamClust_387	Maximum of maximum E-values observed for any OG (log10)	-22.4672456210075
PhamClust_387	Maximum of near-core OG E-values observed (log10):	-22.4672456210075
PhamClust_387	Maximum distance between near-core OGs:	8
PhamClust_387	Median CDS count:	52.0
PhamClust_387	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7692307692307693
PhamClust_281	Maximum of maximum E-values observed for any OG (log10)	-17.21824462534753
PhamClust_281	Maximum of near-core OG E-values observed (log10):	-19.4089353929735
PhamClust_281	Maximum distance between near-core OGs:	3
PhamClust_281	Median CDS count:	52.5
PhamClust_281	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8590909090909091
PhamClust_311	Maximum of maximum E-values observed for any OG (log10)	-21.28483264215154
PhamClust_311	Maximum of near-core OG E-values observed (log10):	-26.497572880015564
PhamClust_311	Maximum distance between near-core OGs:	8
PhamClust_311	Median CDS count:	227.5
PhamClust_311	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6527455753922251
PhamClust_418	Maximum of maximum E-values observed for any OG (log10)	-30.906578314837763
PhamClust_418	Maximum of near-core OG E-values observed (log10):	-30.906578314837763
PhamClust_418	Maximum distance between near-core OGs:	2
PhamClust_418	Median CDS count:	60.5
PhamClust_418	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9918032786885246
PhamClust_129	Maximum of maximum E-values observed for any OG (log10)	-11.995678626217355
PhamClust_129	Maximum of near-core OG E-values observed (log10):	-12.714442690992225
PhamClust_129	Maximum distance between near-core OGs:	9
PhamClust_129	Median CDS count:	52
PhamClust_129	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
PhamClust_287	Maximum of maximum E-values observed for any OG (log10)	-20.97469413473523
PhamClust_287	Maximum of near-core OG E-values observed (log10):	-21.555955204081922
PhamClust_287	Maximum distance between near-core OGs:	12
PhamClust_287	Median CDS count:	50.5
PhamClust_287	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47641509433962265
PhamClust_45	Maximum of maximum E-values observed for any OG (log10)	-10.151195298948196
PhamClust_45	Maximum of near-core OG E-values observed (log10):	-15.177178354696894
PhamClust_45	Maximum distance between near-core OGs:	29
PhamClust_45	Median CDS count:	62.5
PhamClust_45	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6799795186891961
PhamClust_379	Maximum of maximum E-values observed for any OG (log10)	-12.251037138743838
PhamClust_379	Maximum of near-core OG E-values observed (log10):	-12.251037138743838
PhamClust_379	Maximum distance between near-core OGs:	10
PhamClust_379	Median CDS count:	361
PhamClust_379	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8282548476454293
PhamClust_90	Maximum of maximum E-values observed for any OG (log10)	-8.555955204081924
PhamClust_90	Maximum of near-core OG E-values observed (log10):	-8.555955204081924
PhamClust_90	Maximum distance between near-core OGs:	18
PhamClust_90	Median CDS count:	48.5
PhamClust_90	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4738243123336291
PhamClust_380	Maximum of maximum E-values observed for any OG (log10)	-14.341988603342886
PhamClust_380	Maximum of near-core OG E-values observed (log10):	-14.341988603342886
PhamClust_380	Maximum distance between near-core OGs:	8
PhamClust_380	Median CDS count:	159
PhamClust_380	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8050314465408805
PhamClust_357	Maximum of maximum E-values observed for any OG (log10)	-20.315154638355587
PhamClust_357	Maximum of near-core OG E-values observed (log10):	-20.315154638355587
PhamClust_357	Maximum distance between near-core OGs:	5
PhamClust_357	Median CDS count:	121
PhamClust_357	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9090909090909091
PhamClust_82	Maximum of maximum E-values observed for any OG (log10)	-10.090443970758825
PhamClust_82	Maximum of near-core OG E-values observed (log10):	-14.303643611266667
PhamClust_82	Maximum distance between near-core OGs:	15
PhamClust_82	Median CDS count:	41.0
PhamClust_82	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5365853658536586
PhamClust_25	Maximum of maximum E-values observed for any OG (log10)	-3.920818753952375
PhamClust_25	Maximum of near-core OG E-values observed (log10):	-6.2636034977233574
PhamClust_25	Maximum distance between near-core OGs:	15
PhamClust_25	Median CDS count:	206
PhamClust_25	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7635467980295566
PhamClust_17	Maximum of maximum E-values observed for any OG (log10)	-3.371611069949688
PhamClust_17	Maximum of near-core OG E-values observed (log10):	-13.82102305270683
PhamClust_17	Maximum distance between near-core OGs:	23
PhamClust_17	Median CDS count:	77
PhamClust_17	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2727272727272727
PhamClust_420	Maximum of maximum E-values observed for any OG (log10)	-26.35359627377693
PhamClust_420	Maximum of near-core OG E-values observed (log10):	-26.35359627377693
PhamClust_420	Maximum distance between near-core OGs:	3
PhamClust_420	Median CDS count:	54.5
PhamClust_420	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8257575757575758
PhamClust_38	Maximum of maximum E-values observed for any OG (log10)	-7.552841968657781
PhamClust_38	Maximum of near-core OG E-values observed (log10):	-7.552841968657781
PhamClust_38	Maximum distance between near-core OGs:	15
PhamClust_38	Median CDS count:	73.0
PhamClust_38	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5918178452425028
PhamClust_328	Maximum of maximum E-values observed for any OG (log10)	-13.928117992693874
PhamClust_328	Maximum of near-core OG E-values observed (log10):	-13.928117992693874
PhamClust_328	Maximum distance between near-core OGs:	7
PhamClust_328	Median CDS count:	99.0
PhamClust_328	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5560661764705882
PhamClust_431	Maximum of maximum E-values observed for any OG (log10)	-24.567030709125593
PhamClust_431	Maximum of near-core OG E-values observed (log10):	-24.567030709125593
PhamClust_431	Maximum distance between near-core OGs:	3
PhamClust_431	Median CDS count:	49.5
PhamClust_431	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9495918367346938
PhamClust_63	Maximum of maximum E-values observed for any OG (log10)	-6.928117992693874
PhamClust_63	Maximum of near-core OG E-values observed (log10):	-6.928117992693874
PhamClust_63	Maximum distance between near-core OGs:	11
PhamClust_63	Median CDS count:	83.5
PhamClust_63	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5465855307640297
PhamClust_252	Maximum of maximum E-values observed for any OG (log10)	-12.399027104313252
PhamClust_252	Maximum of near-core OG E-values observed (log10):	-12.399027104313252
PhamClust_252	Maximum distance between near-core OGs:	9
PhamClust_252	Median CDS count:	55
PhamClust_252	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.41818181818181815
PhamClust_277	Maximum of maximum E-values observed for any OG (log10)	-16.214670164989233
PhamClust_277	Maximum of near-core OG E-values observed (log10):	-16.214670164989233
PhamClust_277	Maximum distance between near-core OGs:	4
PhamClust_277	Median CDS count:	58
PhamClust_277	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7931034482758621
PhamClust_71	Maximum of maximum E-values observed for any OG (log10)	-7.484126156288321
PhamClust_71	Maximum of near-core OG E-values observed (log10):	-9.732828271596984
PhamClust_71	Maximum distance between near-core OGs:	19
PhamClust_71	Median CDS count:	71.0
PhamClust_71	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5142857142857142
PhamClust_29	Maximum of maximum E-values observed for any OG (log10)	-4.690369832574101
PhamClust_29	Maximum of near-core OG E-values observed (log10):	-4.690369832574101
PhamClust_29	Maximum distance between near-core OGs:	15
PhamClust_29	Median CDS count:	54
PhamClust_29	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5849056603773585
PhamClust_327	Maximum of maximum E-values observed for any OG (log10)	-14.008773924307503
PhamClust_327	Maximum of near-core OG E-values observed (log10):	-14.008773924307503
PhamClust_327	Maximum distance between near-core OGs:	8
PhamClust_327	Median CDS count:	57.5
PhamClust_327	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.522094430992736
PhamClust_173	Maximum of maximum E-values observed for any OG (log10)	-6.853871964321761
PhamClust_173	Maximum of near-core OG E-values observed (log10):	-10.588380294036769
PhamClust_173	Maximum distance between near-core OGs:	9
PhamClust_173	Median CDS count:	115.0
PhamClust_173	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8523139745916515
PhamClust_391	Maximum of maximum E-values observed for any OG (log10)	-17.681936665037238
PhamClust_391	Maximum of near-core OG E-values observed (log10):	-17.681936665037238
PhamClust_391	Maximum distance between near-core OGs:	3
PhamClust_391	Median CDS count:	108.5
PhamClust_391	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9587085811384877
PhamClust_419	Maximum of maximum E-values observed for any OG (log10)	-24.756961951313702
PhamClust_419	Maximum of near-core OG E-values observed (log10):	-24.756961951313702
PhamClust_419	Maximum distance between near-core OGs:	3
PhamClust_419	Median CDS count:	96.0
PhamClust_419	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9480195333695063
PhamClust_176	Maximum of maximum E-values observed for any OG (log10)	-9.326058001365912
PhamClust_176	Maximum of near-core OG E-values observed (log10):	-9.326058001365912
PhamClust_176	Maximum distance between near-core OGs:	16
PhamClust_176	Median CDS count:	69
PhamClust_176	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7
PhamClust_147	Maximum of maximum E-values observed for any OG (log10)	-5.292429823902063
PhamClust_147	Maximum of near-core OG E-values observed (log10):	-9.019088062223155
PhamClust_147	Maximum distance between near-core OGs:	13
PhamClust_147	Median CDS count:	68.0
PhamClust_147	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6397058823529411
PhamClust_313	Maximum of maximum E-values observed for any OG (log10)	-25.821023052706828
PhamClust_313	Maximum of near-core OG E-values observed (log10):	-33.152427340857884
PhamClust_313	Maximum distance between near-core OGs:	33
PhamClust_313	Median CDS count:	64.0
PhamClust_313	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3953545836422041
PhamClust_393	Maximum of maximum E-values observed for any OG (log10)	-19.073143291050307
PhamClust_393	Maximum of near-core OG E-values observed (log10):	-19.073143291050307
PhamClust_393	Maximum distance between near-core OGs:	3
PhamClust_393	Median CDS count:	203.0
PhamClust_393	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9505938473520249
PhamClust_28	Maximum of maximum E-values observed for any OG (log10)	-5.943095148663527
PhamClust_28	Maximum of near-core OG E-values observed (log10):	-5.943095148663527
PhamClust_28	Maximum distance between near-core OGs:	67
PhamClust_28	Median CDS count:	237
PhamClust_28	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35443037974683544
PhamClust_121	Maximum of maximum E-values observed for any OG (log10)	-4.8696662315049934
PhamClust_121	Maximum of near-core OG E-values observed (log10):	-4.8696662315049934
PhamClust_121	Maximum distance between near-core OGs:	4
PhamClust_121	Median CDS count:	23.5
PhamClust_121	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5534420289855072
PhamClust_65	Maximum of maximum E-values observed for any OG (log10)	-3.2518119729937993
PhamClust_65	Maximum of near-core OG E-values observed (log10):	-9.739928612014923
PhamClust_65	Maximum distance between near-core OGs:	10
PhamClust_65	Median CDS count:	59
PhamClust_65	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7931034482758621
PhamClust_37	Maximum of maximum E-values observed for any OG (log10)	-4.517126416391246
PhamClust_37	Maximum of near-core OG E-values observed (log10):	-4.517126416391246
PhamClust_37	Maximum distance between near-core OGs:	15
PhamClust_37	Median CDS count:	48.0
PhamClust_37	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5625
PhamClust_20	Maximum of maximum E-values observed for any OG (log10)	-3.598599459218456
PhamClust_20	Maximum of near-core OG E-values observed (log10):	-3.598599459218456
PhamClust_20	Maximum distance between near-core OGs:	37
PhamClust_20	Median CDS count:	161.0
PhamClust_20	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6635284810126583
PhamClust_209	Maximum of maximum E-values observed for any OG (log10)	-21.501689446210396
PhamClust_209	Maximum of near-core OG E-values observed (log10):	-21.501689446210396
PhamClust_209	Maximum distance between near-core OGs:	7
PhamClust_209	Median CDS count:	56
PhamClust_209	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6785714285714286
PhamClust_178	Maximum of maximum E-values observed for any OG (log10)	-10.573488738635424
PhamClust_178	Maximum of near-core OG E-values observed (log10):	-10.573488738635424
PhamClust_178	Maximum distance between near-core OGs:	4
PhamClust_178	Median CDS count:	78.0
PhamClust_178	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8141025641025641
PhamClust_132	Maximum of maximum E-values observed for any OG (log10)	-11.133122185662499
PhamClust_132	Maximum of near-core OG E-values observed (log10):	-13.335358024443874
PhamClust_132	Maximum distance between near-core OGs:	27
PhamClust_132	Median CDS count:	86
PhamClust_132	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.45348837209302323
PhamClust_113	Maximum of maximum E-values observed for any OG (log10)	-3.7033348097384686
PhamClust_113	Maximum of near-core OG E-values observed (log10):	-3.7033348097384686
PhamClust_113	Maximum distance between near-core OGs:	13
PhamClust_113	Median CDS count:	82
PhamClust_113	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.632183908045977
PhamClust_186	Maximum of maximum E-values observed for any OG (log10)	-6.310691140876379
PhamClust_186	Maximum of near-core OG E-values observed (log10):	-15.614393726401687
PhamClust_186	Maximum distance between near-core OGs:	16
PhamClust_186	Median CDS count:	49.0
PhamClust_186	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4897959183673469
PhamClust_130	Maximum of maximum E-values observed for any OG (log10)	-13.216096420727263
PhamClust_130	Maximum of near-core OG E-values observed (log10):	-13.216096420727263
PhamClust_130	Maximum distance between near-core OGs:	14
PhamClust_130	Median CDS count:	65.0
PhamClust_130	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5454545454545454
PhamClust_398	Maximum of maximum E-values observed for any OG (log10)	-20.525783735923746
PhamClust_398	Maximum of near-core OG E-values observed (log10):	-20.525783735923746
PhamClust_398	Maximum distance between near-core OGs:	3
PhamClust_398	Median CDS count:	54.5
PhamClust_398	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9725589225589226
PhamClust_293	Maximum of maximum E-values observed for any OG (log10)	-18.42481215507234
PhamClust_293	Maximum of near-core OG E-values observed (log10):	-18.42481215507234
PhamClust_293	Maximum distance between near-core OGs:	8
PhamClust_293	Median CDS count:	47.5
PhamClust_293	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6737588652482269
PhamClust_397	Maximum of maximum E-values observed for any OG (log10)	-12.260427655549908
PhamClust_397	Maximum of near-core OG E-values observed (log10):	-12.260427655549908
PhamClust_397	Maximum distance between near-core OGs:	5
PhamClust_397	Median CDS count:	468.0
PhamClust_397	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8737914744012305
PhamClust_301	Maximum of maximum E-values observed for any OG (log10)	-15.9100948885606
PhamClust_301	Maximum of near-core OG E-values observed (log10):	-15.9100948885606
PhamClust_301	Maximum distance between near-core OGs:	9
PhamClust_301	Median CDS count:	41.0
PhamClust_301	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6601073345259392
PhamClust_362	Maximum of maximum E-values observed for any OG (log10)	-19.011887159731646
PhamClust_362	Maximum of near-core OG E-values observed (log10):	-19.011887159731646
PhamClust_362	Maximum distance between near-core OGs:	4
PhamClust_362	Median CDS count:	93
PhamClust_362	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9032258064516129
PhamClust_254	Maximum of maximum E-values observed for any OG (log10)	-9.978810700930062
PhamClust_254	Maximum of near-core OG E-values observed (log10):	-9.978810700930062
PhamClust_254	Maximum distance between near-core OGs:	15
PhamClust_254	Median CDS count:	85
PhamClust_254	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7586206896551724
PhamClust_206	Maximum of maximum E-values observed for any OG (log10)	-21.974694134735227
PhamClust_206	Maximum of near-core OG E-values observed (log10):	-21.974694134735227
PhamClust_206	Maximum distance between near-core OGs:	18
PhamClust_206	Median CDS count:	52
PhamClust_206	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4230769230769231
PhamClust_335	Maximum of maximum E-values observed for any OG (log10)	-10.551293680094918
PhamClust_335	Maximum of near-core OG E-values observed (log10):	-24.97881070093006
PhamClust_335	Maximum distance between near-core OGs:	12
PhamClust_335	Median CDS count:	82.5
PhamClust_335	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4607583774250441
PhamClust_338	Maximum of maximum E-values observed for any OG (log10)	-14.057495893831916
PhamClust_338	Maximum of near-core OG E-values observed (log10):	-14.057495893831916
PhamClust_338	Maximum distance between near-core OGs:	6
PhamClust_338	Median CDS count:	366.0
PhamClust_338	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8748459383753502
PhamClust_208	Maximum of maximum E-values observed for any OG (log10)	-14.714442690992225
PhamClust_208	Maximum of near-core OG E-values observed (log10):	-14.714442690992225
PhamClust_208	Maximum distance between near-core OGs:	19
PhamClust_208	Median CDS count:	66
PhamClust_208	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2727272727272727
PhamClust_430	Maximum of maximum E-values observed for any OG (log10)	-21.047207556955907
