Cluster_ID	Statistic	Value
PhamClust_342	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4722222222222222
PhamClust_274	Maximum of maximum E-values observed for any OG	6e-20
PhamClust_274	Maximum of near-core OG E-values observed:	3.29e-24
PhamClust_274	Maximum distance between near-core OGs:	4
PhamClust_274	Median CDS count:	101
PhamClust_274	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7722772277227723
PhamClust_161	Maximum of maximum E-values observed for any OG	2.91e-10
PhamClust_161	Maximum of near-core OG E-values observed:	2.91e-10
PhamClust_161	Maximum distance between near-core OGs:	17
PhamClust_161	Median CDS count:	50.5
PhamClust_161	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47566718995290425
PhamClust_163	Maximum of maximum E-values observed for any OG	3.84e-15
PhamClust_163	Maximum of near-core OG E-values observed:	4.77e-48
PhamClust_163	Maximum distance between near-core OGs:	5
PhamClust_163	Median CDS count:	49.5
PhamClust_163	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.40408163265306124
PhamClust_279	Maximum of maximum E-values observed for any OG	1.16e-11
PhamClust_279	Maximum of near-core OG E-values observed:	1.16e-11
PhamClust_279	Maximum distance between near-core OGs:	6
PhamClust_279	Median CDS count:	59.5
PhamClust_279	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7063312605992086
PhamClust_394	Maximum of maximum E-values observed for any OG	3.38e-20
PhamClust_394	Maximum of near-core OG E-values observed:	3.38e-20
PhamClust_394	Maximum distance between near-core OGs:	5
PhamClust_394	Median CDS count:	54.5
PhamClust_394	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8630390835579516
PhamClust_312	Maximum of maximum E-values observed for any OG	4.24e-26
PhamClust_312	Maximum of near-core OG E-values observed:	4.24e-26
PhamClust_312	Maximum distance between near-core OGs:	19
PhamClust_312	Median CDS count:	63.5
PhamClust_312	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5362642821659215
PhamClust_16	Maximum of maximum E-values observed for any OG	2.14e-05
PhamClust_16	Maximum of near-core OG E-values observed:	8.71e-09
PhamClust_16	Maximum distance between near-core OGs:	23
PhamClust_16	Median CDS count:	46
PhamClust_16	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.627906976744186
PhamClust_64	Maximum of maximum E-values observed for any OG	2.68e-09
PhamClust_64	Maximum of near-core OG E-values observed:	2.68e-09
PhamClust_64	Maximum distance between near-core OGs:	11
PhamClust_64	Median CDS count:	60
PhamClust_64	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6451612903225806
PhamClust_384	Maximum of maximum E-values observed for any OG	2.53e-42
PhamClust_384	Maximum of near-core OG E-values observed:	4.24e-43
PhamClust_384	Maximum distance between near-core OGs:	6
PhamClust_384	Median CDS count:	51.0
PhamClust_384	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9219230769230768
PhamClust_284	Maximum of maximum E-values observed for any OG	5.07e-25
PhamClust_284	Maximum of near-core OG E-values observed:	5.07e-25
PhamClust_284	Maximum distance between near-core OGs:	6
PhamClust_284	Median CDS count:	86.5
PhamClust_284	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6132289994649545
PhamClust_296	Maximum of maximum E-values observed for any OG	6.45e-14
PhamClust_296	Maximum of near-core OG E-values observed:	6.45e-14
PhamClust_296	Maximum distance between near-core OGs:	7
PhamClust_296	Median CDS count:	59.5
PhamClust_296	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.691468253968254
PhamClust_97	Maximum of maximum E-values observed for any OG	3.37e-05
PhamClust_97	Maximum of near-core OG E-values observed:	3.37e-05
PhamClust_97	Maximum distance between near-core OGs:	11
PhamClust_97	Median CDS count:	90.0
PhamClust_97	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7865907653383934
PhamClust_255	Maximum of maximum E-values observed for any OG	9.08e-09
PhamClust_255	Maximum of near-core OG E-values observed:	9.08e-09
PhamClust_255	Maximum distance between near-core OGs:	4
PhamClust_255	Median CDS count:	126
PhamClust_255	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7222222222222222
PhamClust_168	Maximum of maximum E-values observed for any OG	4.63e-12
PhamClust_168	Maximum of near-core OG E-values observed:	4.63e-12
PhamClust_168	Maximum distance between near-core OGs:	4
PhamClust_168	Median CDS count:	25
PhamClust_168	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.88
PhamClust_212	Maximum of maximum E-values observed for any OG	1.09e-11
PhamClust_212	Maximum of near-core OG E-values observed:	1.09e-11
PhamClust_212	Maximum distance between near-core OGs:	12
PhamClust_212	Median CDS count:	54
PhamClust_212	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6296296296296297
PhamClust_239	Maximum of maximum E-values observed for any OG	8.23e-11
PhamClust_239	Maximum of near-core OG E-values observed:	8.23e-11
PhamClust_239	Maximum distance between near-core OGs:	4
PhamClust_239	Median CDS count:	74.5
PhamClust_239	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9261261261261262
PhamClust_81	Maximum of maximum E-values observed for any OG	5.08e-05
PhamClust_81	Maximum of near-core OG E-values observed:	5.08e-05
PhamClust_81	Maximum distance between near-core OGs:	13
PhamClust_81	Median CDS count:	88.0
PhamClust_81	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6534289035257652
PhamClust_167	Maximum of maximum E-values observed for any OG	2.58e-07
PhamClust_167	Maximum of near-core OG E-values observed:	2.58e-07
PhamClust_167	Maximum distance between near-core OGs:	5
PhamClust_167	Median CDS count:	272.0
PhamClust_167	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8660606060606061
PhamClust_387	Maximum of maximum E-values observed for any OG	3.41e-23
PhamClust_387	Maximum of near-core OG E-values observed:	3.41e-23
PhamClust_387	Maximum distance between near-core OGs:	8
PhamClust_387	Median CDS count:	52.0
PhamClust_387	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7692307692307693
PhamClust_281	Maximum of maximum E-values observed for any OG	6.05e-18
PhamClust_281	Maximum of near-core OG E-values observed:	3.9e-20
PhamClust_281	Maximum distance between near-core OGs:	3
PhamClust_281	Median CDS count:	52.5
PhamClust_281	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8590909090909091
PhamClust_311	Maximum of maximum E-values observed for any OG	5.19e-22
PhamClust_311	Maximum of near-core OG E-values observed:	3.18e-27
PhamClust_311	Maximum distance between near-core OGs:	8
PhamClust_311	Median CDS count:	227.5
PhamClust_311	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6527455753922251
PhamClust_418	Maximum of maximum E-values observed for any OG	1.24e-31
PhamClust_418	Maximum of near-core OG E-values observed:	1.24e-31
PhamClust_418	Maximum distance between near-core OGs:	2
PhamClust_418	Median CDS count:	60.5
PhamClust_418	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9918032786885246
PhamClust_129	Maximum of maximum E-values observed for any OG	1.01e-12
PhamClust_129	Maximum of near-core OG E-values observed:	1.93e-13
PhamClust_129	Maximum distance between near-core OGs:	9
PhamClust_129	Median CDS count:	52
PhamClust_129	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
PhamClust_287	Maximum of maximum E-values observed for any OG	1.06e-21
PhamClust_287	Maximum of near-core OG E-values observed:	2.78e-22
PhamClust_287	Maximum distance between near-core OGs:	12
PhamClust_287	Median CDS count:	50.5
PhamClust_287	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47641509433962265
PhamClust_45	Maximum of maximum E-values observed for any OG	7.06e-11
PhamClust_45	Maximum of near-core OG E-values observed:	6.65e-16
PhamClust_45	Maximum distance between near-core OGs:	29
PhamClust_45	Median CDS count:	62.5
PhamClust_45	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6799795186891961
PhamClust_379	Maximum of maximum E-values observed for any OG	5.61e-13
PhamClust_379	Maximum of near-core OG E-values observed:	5.61e-13
PhamClust_379	Maximum distance between near-core OGs:	10
PhamClust_379	Median CDS count:	361
PhamClust_379	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8282548476454293
PhamClust_90	Maximum of maximum E-values observed for any OG	2.78e-09
PhamClust_90	Maximum of near-core OG E-values observed:	2.78e-09
PhamClust_90	Maximum distance between near-core OGs:	18
PhamClust_90	Median CDS count:	48.5
PhamClust_90	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4738243123336291
PhamClust_380	Maximum of maximum E-values observed for any OG	4.55e-15
PhamClust_380	Maximum of near-core OG E-values observed:	4.55e-15
PhamClust_380	Maximum distance between near-core OGs:	8
PhamClust_380	Median CDS count:	159
PhamClust_380	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8050314465408805
PhamClust_357	Maximum of maximum E-values observed for any OG	4.84e-21
PhamClust_357	Maximum of near-core OG E-values observed:	4.84e-21
PhamClust_357	Maximum distance between near-core OGs:	5
PhamClust_357	Median CDS count:	121
PhamClust_357	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9090909090909091
PhamClust_82	Maximum of maximum E-values observed for any OG	8.12e-11
PhamClust_82	Maximum of near-core OG E-values observed:	4.97e-15
PhamClust_82	Maximum distance between near-core OGs:	15
PhamClust_82	Median CDS count:	41.0
PhamClust_82	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5365853658536586
PhamClust_25	Maximum of maximum E-values observed for any OG	0.00012
PhamClust_25	Maximum of near-core OG E-values observed:	5.45e-07
PhamClust_25	Maximum distance between near-core OGs:	15
PhamClust_25	Median CDS count:	206
PhamClust_25	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7635467980295566
PhamClust_17	Maximum of maximum E-values observed for any OG	0.000425
PhamClust_17	Maximum of near-core OG E-values observed:	1.51e-14
PhamClust_17	Maximum distance between near-core OGs:	23
PhamClust_17	Median CDS count:	77
PhamClust_17	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2727272727272727
PhamClust_420	Maximum of maximum E-values observed for any OG	4.43e-27
PhamClust_420	Maximum of near-core OG E-values observed:	4.43e-27
PhamClust_420	Maximum distance between near-core OGs:	3
PhamClust_420	Median CDS count:	54.5
PhamClust_420	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8257575757575758
PhamClust_38	Maximum of maximum E-values observed for any OG	2.8e-08
PhamClust_38	Maximum of near-core OG E-values observed:	2.8e-08
PhamClust_38	Maximum distance between near-core OGs:	15
PhamClust_38	Median CDS count:	73.0
PhamClust_38	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5918178452425028
PhamClust_328	Maximum of maximum E-values observed for any OG	1.18e-14
PhamClust_328	Maximum of near-core OG E-values observed:	1.18e-14
PhamClust_328	Maximum distance between near-core OGs:	7
PhamClust_328	Median CDS count:	99.0
PhamClust_328	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5560661764705882
PhamClust_431	Maximum of maximum E-values observed for any OG	2.71e-25
PhamClust_431	Maximum of near-core OG E-values observed:	2.71e-25
PhamClust_431	Maximum distance between near-core OGs:	3
PhamClust_431	Median CDS count:	49.5
PhamClust_431	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9495918367346938
PhamClust_63	Maximum of maximum E-values observed for any OG	1.18e-07
PhamClust_63	Maximum of near-core OG E-values observed:	1.18e-07
PhamClust_63	Maximum distance between near-core OGs:	11
PhamClust_63	Median CDS count:	83.5
PhamClust_63	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5465855307640297
PhamClust_252	Maximum of maximum E-values observed for any OG	3.99e-13
PhamClust_252	Maximum of near-core OG E-values observed:	3.99e-13
PhamClust_252	Maximum distance between near-core OGs:	9
PhamClust_252	Median CDS count:	55
PhamClust_252	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.41818181818181815
PhamClust_277	Maximum of maximum E-values observed for any OG	6.1e-17
PhamClust_277	Maximum of near-core OG E-values observed:	6.1e-17
PhamClust_277	Maximum distance between near-core OGs:	4
PhamClust_277	Median CDS count:	58
PhamClust_277	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7931034482758621
PhamClust_71	Maximum of maximum E-values observed for any OG	3.28e-08
PhamClust_71	Maximum of near-core OG E-values observed:	1.85e-10
PhamClust_71	Maximum distance between near-core OGs:	19
PhamClust_71	Median CDS count:	71.0
PhamClust_71	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5142857142857142
PhamClust_29	Maximum of maximum E-values observed for any OG	2.04e-05
PhamClust_29	Maximum of near-core OG E-values observed:	2.04e-05
PhamClust_29	Maximum distance between near-core OGs:	15
PhamClust_29	Median CDS count:	54
PhamClust_29	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5849056603773585
PhamClust_327	Maximum of maximum E-values observed for any OG	9.8e-15
PhamClust_327	Maximum of near-core OG E-values observed:	9.8e-15
PhamClust_327	Maximum distance between near-core OGs:	8
PhamClust_327	Median CDS count:	57.5
PhamClust_327	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.522094430992736
PhamClust_173	Maximum of maximum E-values observed for any OG	1.4e-07
PhamClust_173	Maximum of near-core OG E-values observed:	2.58e-11
PhamClust_173	Maximum distance between near-core OGs:	9
PhamClust_173	Median CDS count:	115.0
PhamClust_173	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8523139745916515
PhamClust_391	Maximum of maximum E-values observed for any OG	2.08e-18
PhamClust_391	Maximum of near-core OG E-values observed:	2.08e-18
PhamClust_391	Maximum distance between near-core OGs:	3
PhamClust_391	Median CDS count:	108.5
PhamClust_391	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9587085811384877
PhamClust_419	Maximum of maximum E-values observed for any OG	1.75e-25
PhamClust_419	Maximum of near-core OG E-values observed:	1.75e-25
PhamClust_419	Maximum distance between near-core OGs:	3
PhamClust_419	Median CDS count:	96.0
PhamClust_419	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9480195333695063
PhamClust_176	Maximum of maximum E-values observed for any OG	4.72e-10
PhamClust_176	Maximum of near-core OG E-values observed:	4.72e-10
PhamClust_176	Maximum distance between near-core OGs:	16
PhamClust_176	Median CDS count:	69
PhamClust_176	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7
PhamClust_147	Maximum of maximum E-values observed for any OG	5.1e-06
PhamClust_147	Maximum of near-core OG E-values observed:	9.57e-10
PhamClust_147	Maximum distance between near-core OGs:	13
PhamClust_147	Median CDS count:	68.0
PhamClust_147	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6397058823529411
PhamClust_313	Maximum of maximum E-values observed for any OG	1.51e-26
PhamClust_313	Maximum of near-core OG E-values observed:	7.04e-34
PhamClust_313	Maximum distance between near-core OGs:	33
PhamClust_313	Median CDS count:	64.0
PhamClust_313	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3953545836422041
PhamClust_393	Maximum of maximum E-values observed for any OG	8.45e-20
PhamClust_393	Maximum of near-core OG E-values observed:	8.45e-20
PhamClust_393	Maximum distance between near-core OGs:	3
PhamClust_393	Median CDS count:	203.0
PhamClust_393	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9505938473520249
PhamClust_28	Maximum of maximum E-values observed for any OG	1.14e-06
PhamClust_28	Maximum of near-core OG E-values observed:	1.14e-06
PhamClust_28	Maximum distance between near-core OGs:	67
PhamClust_28	Median CDS count:	237
PhamClust_28	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35443037974683544
PhamClust_121	Maximum of maximum E-values observed for any OG	1.35e-05
PhamClust_121	Maximum of near-core OG E-values observed:	1.35e-05
PhamClust_121	Maximum distance between near-core OGs:	4
PhamClust_121	Median CDS count:	23.5
PhamClust_121	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5534420289855072
PhamClust_65	Maximum of maximum E-values observed for any OG	0.00056
PhamClust_65	Maximum of near-core OG E-values observed:	1.82e-10
PhamClust_65	Maximum distance between near-core OGs:	10
PhamClust_65	Median CDS count:	59
PhamClust_65	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7931034482758621
PhamClust_37	Maximum of maximum E-values observed for any OG	3.04e-05
PhamClust_37	Maximum of near-core OG E-values observed:	3.04e-05
PhamClust_37	Maximum distance between near-core OGs:	15
PhamClust_37	Median CDS count:	48.0
PhamClust_37	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5625
PhamClust_20	Maximum of maximum E-values observed for any OG	0.000252
PhamClust_20	Maximum of near-core OG E-values observed:	0.000252
PhamClust_20	Maximum distance between near-core OGs:	37
PhamClust_20	Median CDS count:	161.0
PhamClust_20	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6635284810126583
PhamClust_209	Maximum of maximum E-values observed for any OG	3.15e-22
PhamClust_209	Maximum of near-core OG E-values observed:	3.15e-22
PhamClust_209	Maximum distance between near-core OGs:	7
PhamClust_209	Median CDS count:	56
PhamClust_209	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6785714285714286
PhamClust_178	Maximum of maximum E-values observed for any OG	2.67e-11
PhamClust_178	Maximum of near-core OG E-values observed:	2.67e-11
PhamClust_178	Maximum distance between near-core OGs:	4
PhamClust_178	Median CDS count:	78.0
PhamClust_178	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8141025641025641
PhamClust_132	Maximum of maximum E-values observed for any OG	7.36e-12
PhamClust_132	Maximum of near-core OG E-values observed:	4.62e-14
PhamClust_132	Maximum distance between near-core OGs:	27
PhamClust_132	Median CDS count:	86
PhamClust_132	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.45348837209302323
PhamClust_113	Maximum of maximum E-values observed for any OG	0.000198
PhamClust_113	Maximum of near-core OG E-values observed:	0.000198
PhamClust_113	Maximum distance between near-core OGs:	13
PhamClust_113	Median CDS count:	82
PhamClust_113	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.632183908045977
PhamClust_186	Maximum of maximum E-values observed for any OG	4.89e-07
PhamClust_186	Maximum of near-core OG E-values observed:	2.43e-16
PhamClust_186	Maximum distance between near-core OGs:	16
PhamClust_186	Median CDS count:	49.0
PhamClust_186	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4897959183673469
PhamClust_130	Maximum of maximum E-values observed for any OG	6.08e-14
PhamClust_130	Maximum of near-core OG E-values observed:	6.08e-14
PhamClust_130	Maximum distance between near-core OGs:	14
PhamClust_130	Median CDS count:	65.0
PhamClust_130	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5454545454545454
PhamClust_398	Maximum of maximum E-values observed for any OG	2.98e-21
PhamClust_398	Maximum of near-core OG E-values observed:	2.98e-21
PhamClust_398	Maximum distance between near-core OGs:	3
PhamClust_398	Median CDS count:	54.5
PhamClust_398	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9725589225589226
PhamClust_293	Maximum of maximum E-values observed for any OG	3.76e-19
PhamClust_293	Maximum of near-core OG E-values observed:	3.76e-19
PhamClust_293	Maximum distance between near-core OGs:	8
PhamClust_293	Median CDS count:	47.5
PhamClust_293	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6737588652482269
PhamClust_397	Maximum of maximum E-values observed for any OG	5.49e-13
PhamClust_397	Maximum of near-core OG E-values observed:	5.49e-13
PhamClust_397	Maximum distance between near-core OGs:	5
PhamClust_397	Median CDS count:	468.0
PhamClust_397	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8737914744012305
PhamClust_301	Maximum of maximum E-values observed for any OG	1.23e-16
PhamClust_301	Maximum of near-core OG E-values observed:	1.23e-16
PhamClust_301	Maximum distance between near-core OGs:	9
PhamClust_301	Median CDS count:	41.0
PhamClust_301	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6601073345259392
PhamClust_362	Maximum of maximum E-values observed for any OG	9.73e-20
PhamClust_362	Maximum of near-core OG E-values observed:	9.73e-20
PhamClust_362	Maximum distance between near-core OGs:	4
PhamClust_362	Median CDS count:	93
PhamClust_362	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9032258064516129
PhamClust_254	Maximum of maximum E-values observed for any OG	1.05e-10
PhamClust_254	Maximum of near-core OG E-values observed:	1.05e-10
PhamClust_254	Maximum distance between near-core OGs:	15
PhamClust_254	Median CDS count:	85
PhamClust_254	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7586206896551724
PhamClust_206	Maximum of maximum E-values observed for any OG	1.06e-22
PhamClust_206	Maximum of near-core OG E-values observed:	1.06e-22
PhamClust_206	Maximum distance between near-core OGs:	18
PhamClust_206	Median CDS count:	52
PhamClust_206	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4230769230769231
PhamClust_335	Maximum of maximum E-values observed for any OG	2.81e-11
PhamClust_335	Maximum of near-core OG E-values observed:	1.05e-25
PhamClust_335	Maximum distance between near-core OGs:	12
PhamClust_335	Median CDS count:	82.5
PhamClust_335	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4607583774250441
PhamClust_338	Maximum of maximum E-values observed for any OG	8.76e-15
PhamClust_338	Maximum of near-core OG E-values observed:	8.76e-15
PhamClust_338	Maximum distance between near-core OGs:	6
PhamClust_338	Median CDS count:	366.0
PhamClust_338	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8748459383753502
PhamClust_208	Maximum of maximum E-values observed for any OG	1.93e-15
PhamClust_208	Maximum of near-core OG E-values observed:	1.93e-15
PhamClust_208	Maximum distance between near-core OGs:	19
PhamClust_208	Median CDS count:	66
PhamClust_208	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2727272727272727
PhamClust_430	Maximum of maximum E-values observed for any OG	8.97e-22
PhamClust_430	Maximum of near-core OG E-values observed:	8.97e-22
PhamClust_430	Maximum distance between near-core OGs:	4
PhamClust_430	Median CDS count:	191.0
PhamClust_430	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.905858486169367
PhamClust_40	Maximum of maximum E-values observed for any OG	0.000238
PhamClust_40	Maximum of near-core OG E-values observed:	0.000238
PhamClust_40	Maximum distance between near-core OGs:	15
PhamClust_40	Median CDS count:	89.0
PhamClust_40	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3910736579275905
PhamClust_228	Maximum of maximum E-values observed for any OG	8.23e-18
PhamClust_228	Maximum of near-core OG E-values observed:	2.22e-31
PhamClust_228	Maximum distance between near-core OGs:	7
PhamClust_228	Median CDS count:	85
PhamClust_228	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8117647058823529
PhamClust_332	Maximum of maximum E-values observed for any OG	5.22e-19
PhamClust_332	Maximum of near-core OG E-values observed:	5.22e-19
PhamClust_332	Maximum distance between near-core OGs:	9
PhamClust_332	Median CDS count:	113.0
PhamClust_332	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6186160151324085
PhamClust_180	Maximum of maximum E-values observed for any OG	1.06e-14
PhamClust_180	Maximum of near-core OG E-values observed:	1.06e-14
PhamClust_180	Maximum distance between near-core OGs:	10
PhamClust_180	Median CDS count:	94
PhamClust_180	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.574468085106383
PhamClust_191	Maximum of maximum E-values observed for any OG	8.08e-14
PhamClust_191	Maximum of near-core OG E-values observed:	8.08e-14
PhamClust_191	Maximum distance between near-core OGs:	8
PhamClust_191	Median CDS count:	52
PhamClust_191	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.84
PhamClust_149	Maximum of maximum E-values observed for any OG	1.27e-11
PhamClust_149	Maximum of near-core OG E-values observed:	1.27e-11
PhamClust_149	Maximum distance between near-core OGs:	7
PhamClust_149	Median CDS count:	51
PhamClust_149	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7692307692307693
PhamClust_22	Maximum of maximum E-values observed for any OG	1.2e-05
PhamClust_22	Maximum of near-core OG E-values observed:	1.2e-05
PhamClust_22	Maximum distance between near-core OGs:	13
PhamClust_22	Median CDS count:	85
PhamClust_22	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7529411764705882
PhamClust_39	Maximum of maximum E-values observed for any OG	1.57e-05
PhamClust_39	Maximum of near-core OG E-values observed:	1.57e-05
PhamClust_39	Maximum distance between near-core OGs:	15
PhamClust_39	Median CDS count:	83.0
PhamClust_39	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42857142857142855
PhamClust_83	Maximum of maximum E-values observed for any OG	7.11e-05
PhamClust_83	Maximum of near-core OG E-values observed:	7.11e-05
PhamClust_83	Maximum distance between near-core OGs:	8
PhamClust_83	Median CDS count:	40
PhamClust_83	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6410256410256411
PhamClust_58	Maximum of maximum E-values observed for any OG	0.0008
PhamClust_58	Maximum of near-core OG E-values observed:	0.0008
PhamClust_58	Maximum distance between near-core OGs:	70
PhamClust_58	Median CDS count:	261
PhamClust_58	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.34962406015037595
PhamClust_67	Maximum of maximum E-values observed for any OG	2.69e-06
PhamClust_67	Maximum of near-core OG E-values observed:	2.69e-06
PhamClust_67	Maximum distance between near-core OGs:	36
PhamClust_67	Median CDS count:	244.5
PhamClust_67	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5421713953900995
PhamClust_369	Maximum of maximum E-values observed for any OG	6.81e-17
PhamClust_369	Maximum of near-core OG E-values observed:	1.55e-19
PhamClust_369	Maximum distance between near-core OGs:	9
PhamClust_369	Median CDS count:	142.5
PhamClust_369	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8283251231527093
PhamClust_318	Maximum of maximum E-values observed for any OG	9.87e-28
PhamClust_318	Maximum of near-core OG E-values observed:	1.68e-44
PhamClust_318	Maximum distance between near-core OGs:	5
PhamClust_318	Median CDS count:	52.5
PhamClust_318	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5718954248366013
PhamClust_310	Maximum of maximum E-values observed for any OG	8.87e-18
PhamClust_310	Maximum of near-core OG E-values observed:	8.87e-18
PhamClust_310	Maximum distance between near-core OGs:	7
PhamClust_310	Median CDS count:	132.5
PhamClust_310	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7641030033116365
PhamClust_268	Maximum of maximum E-values observed for any OG	2.99e-06
PhamClust_268	Maximum of near-core OG E-values observed:	2.99e-06
PhamClust_268	Maximum distance between near-core OGs:	10
PhamClust_268	Median CDS count:	102
PhamClust_268	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5294117647058824
PhamClust_429	Maximum of maximum E-values observed for any OG	3.65e-14
PhamClust_429	Maximum of near-core OG E-values observed:	3.65e-14
PhamClust_429	Maximum distance between near-core OGs:	4
PhamClust_429	Median CDS count:	81.0
PhamClust_429	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.938843983529053
PhamClust_153	Maximum of maximum E-values observed for any OG	9.99e-09
PhamClust_153	Maximum of near-core OG E-values observed:	4.41e-14
PhamClust_153	Maximum distance between near-core OGs:	5
PhamClust_153	Median CDS count:	65.5
