Cluster_ID	Statistic	Value
GCF_77	Median CDS count:	10.0
GCF_77	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8080808080808081
GCF_835	Maximum of maximum E-values observed for any OG	5.21e-57
GCF_835	Maximum of near-core OG E-values observed:	5.21e-57
GCF_835	Maximum distance between near-core OGs:	2
GCF_835	Median CDS count:	17.5
GCF_835	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9150326797385621
GCF_345	Maximum of maximum E-values observed for any OG	2.53e-56
GCF_345	Maximum of near-core OG E-values observed:	2.53e-56
GCF_345	Maximum distance between near-core OGs:	1
GCF_345	Median CDS count:	11.0
GCF_345	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1656	Maximum of maximum E-values observed for any OG	2.55e-38
GCF_1656	Maximum of near-core OG E-values observed:	2.55e-38
GCF_1656	Maximum distance between near-core OGs:	1
GCF_1656	Median CDS count:	11.0
GCF_1656	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_2061	Maximum of maximum E-values observed for any OG	5.89e-81
GCF_2061	Maximum of near-core OG E-values observed:	5.89e-81
GCF_2061	Maximum distance between near-core OGs:	1
GCF_2061	Median CDS count:	9.5
GCF_2061	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7307692307692308
GCF_1266	Maximum of maximum E-values observed for any OG	2.29e-30
GCF_1266	Maximum of near-core OG E-values observed:	1.76e-34
GCF_1266	Maximum distance between near-core OGs:	8
GCF_1266	Median CDS count:	42.0
GCF_1266	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6443181818181818
GCF_1502	Maximum of maximum E-values observed for any OG	1.72e-24
GCF_1502	Maximum of near-core OG E-values observed:	1e-40
GCF_1502	Maximum distance between near-core OGs:	2
GCF_1502	Median CDS count:	20.5
GCF_1502	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8785714285714286
GCF_1529	Maximum of maximum E-values observed for any OG	5.74e-33
GCF_1529	Maximum of near-core OG E-values observed:	6.68e-86
GCF_1529	Maximum distance between near-core OGs:	3
GCF_1529	Median CDS count:	24
GCF_1529	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5833333333333334
GCF_2152	Maximum of maximum E-values observed for any OG	7.3e-26
GCF_2152	Maximum of near-core OG E-values observed:	7.3e-26
GCF_2152	Maximum distance between near-core OGs:	1
GCF_2152	Median CDS count:	16.0
GCF_2152	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5485714285714285
GCF_517	Maximum of maximum E-values observed for any OG	3.22e-30
GCF_517	Maximum of near-core OG E-values observed:	3.22e-30
GCF_517	Maximum distance between near-core OGs:	2
GCF_517	Median CDS count:	6.0
GCF_517	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428572
GCF_1041	Maximum of maximum E-values observed for any OG	2.29e-21
GCF_1041	Maximum of near-core OG E-values observed:	7.5e-207
GCF_1041	Maximum distance between near-core OGs:	1
GCF_1041	Median CDS count:	12.5
GCF_1041	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4340277777777778
GCF_300	Maximum of maximum E-values observed for any OG	4.88e-39
GCF_300	Maximum of near-core OG E-values observed:	4.88e-39
GCF_300	Maximum distance between near-core OGs:	3
GCF_300	Median CDS count:	36.5
GCF_300	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7398648648648649
GCF_773	Maximum of maximum E-values observed for any OG	4.56e-121
GCF_773	Maximum of near-core OG E-values observed:	4.56e-121
GCF_773	Maximum distance between near-core OGs:	1
GCF_773	Median CDS count:	16.0
GCF_773	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9411764705882353
GCF_1280	Maximum of maximum E-values observed for any OG	1.71e-55
GCF_1280	Maximum of near-core OG E-values observed:	1.71e-55
GCF_1280	Maximum distance between near-core OGs:	2
GCF_1280	Median CDS count:	23.5
GCF_1280	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8972727272727272
GCF_201	Maximum of maximum E-values observed for any OG	3.8e-31
GCF_201	Maximum of near-core OG E-values observed:	3.8e-31
GCF_201	Maximum distance between near-core OGs:	1
GCF_201	Median CDS count:	9.5
GCF_201	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7916666666666667
GCF_203	Maximum of maximum E-values observed for any OG	7.98e-56
GCF_203	Maximum of near-core OG E-values observed:	6.21e-81
GCF_203	Maximum distance between near-core OGs:	1
GCF_203	Median CDS count:	9.0
GCF_203	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_340	Maximum of maximum E-values observed for any OG	3.02e-53
GCF_340	Maximum of near-core OG E-values observed:	3.02e-53
GCF_340	Maximum distance between near-core OGs:	3
GCF_340	Median CDS count:	19
GCF_340	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9473684210526315
GCF_454	Maximum of maximum E-values observed for any OG	9.76e-24
GCF_454	Maximum of near-core OG E-values observed:	1.36e-45
GCF_454	Maximum distance between near-core OGs:	1
GCF_454	Median CDS count:	7
GCF_454	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42857142857142855
GCF_391	Maximum of maximum E-values observed for any OG	1.58e-53
GCF_391	Maximum of near-core OG E-values observed:	1.58e-53
GCF_391	Maximum distance between near-core OGs:	1
GCF_391	Median CDS count:	39.0
GCF_391	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_2124	Maximum of maximum E-values observed for any OG	8.35e-24
GCF_2124	Maximum of near-core OG E-values observed:	3.29e-39
GCF_2124	Maximum distance between near-core OGs:	2
GCF_2124	Median CDS count:	19.5
GCF_2124	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7697368421052632
GCF_226	Maximum of maximum E-values observed for any OG	7.15e-45
GCF_226	Maximum of near-core OG E-values observed:	7.15e-45
GCF_226	Maximum distance between near-core OGs:	8
GCF_226	Median CDS count:	60
GCF_226	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9333333333333333
GCF_310	Maximum of maximum E-values observed for any OG	1.18e-121
GCF_310	Maximum of near-core OG E-values observed:	0.0
GCF_310	Maximum distance between near-core OGs:	2
GCF_310	Median CDS count:	7.5
GCF_310	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6696428571428572
GCF_115	Maximum of maximum E-values observed for any OG	1.32e-92
GCF_115	Maximum of near-core OG E-values observed:	1.32e-92
GCF_115	Maximum distance between near-core OGs:	2
GCF_115	Median CDS count:	12.0
GCF_115	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9166666666666666
GCF_2184	Maximum of maximum E-values observed for any OG	1.87e-212
GCF_2184	Maximum of near-core OG E-values observed:	1.87e-212
GCF_2184	Maximum distance between near-core OGs:	1
GCF_2184	Median CDS count:	2.5
GCF_2184	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1874	Maximum of maximum E-values observed for any OG	3.86e-22
GCF_1874	Maximum of near-core OG E-values observed:	4.92e-83
GCF_1874	Maximum distance between near-core OGs:	2
GCF_1874	Median CDS count:	10.0
GCF_1874	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5952380952380952
GCF_1230	Maximum of maximum E-values observed for any OG	2.07e-42
GCF_1230	Maximum of near-core OG E-values observed:	3.55e-201
GCF_1230	Maximum distance between near-core OGs:	2
GCF_1230	Median CDS count:	12.5
GCF_1230	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
GCF_1438	Maximum of maximum E-values observed for any OG	6.33e-20
GCF_1438	Maximum of near-core OG E-values observed:	1.14e-36
GCF_1438	Maximum distance between near-core OGs:	1
GCF_1438	Median CDS count:	5.0
GCF_1438	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8
GCF_578	Maximum of maximum E-values observed for any OG	2.97e-24
GCF_578	Maximum of near-core OG E-values observed:	2.97e-24
GCF_578	Maximum distance between near-core OGs:	1
GCF_578	Median CDS count:	24.0
GCF_578	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_441	Maximum of maximum E-values observed for any OG	4.43e-22
GCF_441	Maximum of near-core OG E-values observed:	4.43e-22
GCF_441	Maximum distance between near-core OGs:	2
GCF_441	Median CDS count:	12.0
GCF_441	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428572
GCF_844	Maximum of maximum E-values observed for any OG	3.51e-79
GCF_844	Maximum of near-core OG E-values observed:	3.17e-171
GCF_844	Maximum distance between near-core OGs:	1
GCF_844	Median CDS count:	11.0
GCF_844	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8461538461538461
GCF_925	Maximum of maximum E-values observed for any OG	2.87e-64
GCF_925	Maximum of near-core OG E-values observed:	1.02e-189
GCF_925	Maximum distance between near-core OGs:	1
GCF_925	Median CDS count:	18.0
GCF_925	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5015479876160991
GCF_1387	Maximum of maximum E-values observed for any OG	3.08e-129
GCF_1387	Maximum of near-core OG E-values observed:	3.08e-129
GCF_1387	Maximum distance between near-core OGs:	1
GCF_1387	Median CDS count:	7.5
GCF_1387	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333333
GCF_688	Maximum of maximum E-values observed for any OG	9.63e-85
GCF_688	Maximum of near-core OG E-values observed:	9.63e-85
GCF_688	Maximum distance between near-core OGs:	1
GCF_688	Median CDS count:	17.0
GCF_688	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1712	Maximum of maximum E-values observed for any OG	1.7e-53
GCF_1712	Maximum of near-core OG E-values observed:	1.7e-53
GCF_1712	Maximum distance between near-core OGs:	2
GCF_1712	Median CDS count:	41.5
GCF_1712	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9880952380952381
GCF_2193	Maximum of maximum E-values observed for any OG	4.3e-129
GCF_2193	Maximum of near-core OG E-values observed:	4.3e-129
GCF_2193	Maximum distance between near-core OGs:	1
GCF_2193	Median CDS count:	8.0
GCF_2193	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_2220	Maximum of maximum E-values observed for any OG	1.27e-138
GCF_2220	Maximum of near-core OG E-values observed:	1.19e-176
GCF_2220	Maximum distance between near-core OGs:	1
GCF_2220	Median CDS count:	9.5
GCF_2220	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5277777777777778
GCF_1814	Maximum of maximum E-values observed for any OG	5.16e-42
GCF_1814	Maximum of near-core OG E-values observed:	5.16e-42
GCF_1814	Maximum distance between near-core OGs:	3
GCF_1814	Median CDS count:	54.5
GCF_1814	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.871967654986523
GCF_1164	Maximum of maximum E-values observed for any OG	1.29e-78
GCF_1164	Maximum of near-core OG E-values observed:	6.07e-193
GCF_1164	Maximum distance between near-core OGs:	1
GCF_1164	Median CDS count:	15.0
GCF_1164	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8823529411764706
GCF_1877	Maximum of maximum E-values observed for any OG	1.81e-45
GCF_1877	Maximum of near-core OG E-values observed:	1.24e-198
GCF_1877	Maximum distance between near-core OGs:	2
GCF_1877	Median CDS count:	7.5
GCF_1877	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333333
GCF_312	Maximum of maximum E-values observed for any OG	2.02e-133
GCF_312	Maximum of near-core OG E-values observed:	1.66e-176
GCF_312	Maximum distance between near-core OGs:	2
GCF_312	Median CDS count:	16.5
GCF_312	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.698076923076923
GCF_1655	Maximum of maximum E-values observed for any OG	1.42e-20
GCF_1655	Maximum of near-core OG E-values observed:	1.42e-20
GCF_1655	Maximum distance between near-core OGs:	2
GCF_1655	Median CDS count:	10
GCF_1655	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5
GCF_438	Maximum of maximum E-values observed for any OG	2.3e-33
GCF_438	Maximum of near-core OG E-values observed:	2.3e-33
GCF_438	Maximum distance between near-core OGs:	1
GCF_438	Median CDS count:	13
GCF_438	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1906	Maximum of maximum E-values observed for any OG	1.19e-33
GCF_1906	Maximum of near-core OG E-values observed:	3.03e-57
GCF_1906	Maximum distance between near-core OGs:	3
GCF_1906	Median CDS count:	23.0
GCF_1906	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6764705882352942
GCF_896	Maximum of maximum E-values observed for any OG	2.21e-19
GCF_896	Maximum of near-core OG E-values observed:	6.73e-135
GCF_896	Maximum distance between near-core OGs:	3
GCF_896	Median CDS count:	29.0
GCF_896	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6041666666666667
GCF_805	Maximum of maximum E-values observed for any OG	6.48e-68
GCF_805	Maximum of near-core OG E-values observed:	6.48e-68
GCF_805	Maximum distance between near-core OGs:	1
GCF_805	Median CDS count:	4.0
GCF_805	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
GCF_692	Maximum of maximum E-values observed for any OG	3.01e-42
GCF_692	Maximum of near-core OG E-values observed:	2.42e-87
GCF_692	Maximum distance between near-core OGs:	2
GCF_692	Median CDS count:	6.0
GCF_692	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6666666666666666
GCF_1566	Maximum of maximum E-values observed for any OG	1.1e-32
GCF_1566	Maximum of near-core OG E-values observed:	1.1e-32
GCF_1566	Maximum distance between near-core OGs:	5
GCF_1566	Median CDS count:	21.0
GCF_1566	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6681818181818182
GCF_95	Maximum of maximum E-values observed for any OG	1.85e-88
GCF_95	Maximum of near-core OG E-values observed:	5.96e-117
GCF_95	Maximum distance between near-core OGs:	3
GCF_95	Median CDS count:	8
GCF_95	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.875
GCF_1582	Maximum of maximum E-values observed for any OG	1.63e-32
GCF_1582	Maximum of near-core OG E-values observed:	1.67e-127
GCF_1582	Maximum distance between near-core OGs:	2
GCF_1582	Median CDS count:	22
GCF_1582	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7727272727272727
GCF_177	Maximum of maximum E-values observed for any OG	5e-45
GCF_177	Maximum of near-core OG E-values observed:	5e-45
GCF_177	Maximum distance between near-core OGs:	2
GCF_177	Median CDS count:	31.0
GCF_177	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9070010449320794
GCF_444	Maximum of maximum E-values observed for any OG	1.4e-18
GCF_444	Maximum of near-core OG E-values observed:	1.4e-18
GCF_444	Maximum distance between near-core OGs:	3
GCF_444	Median CDS count:	8.5
GCF_444	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7083333333333333
GCF_1586	Maximum of maximum E-values observed for any OG	2.78e-169
GCF_1586	Maximum of near-core OG E-values observed:	2.78e-169
GCF_1586	Maximum distance between near-core OGs:	2
GCF_1586	Median CDS count:	12.5
GCF_1586	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6433823529411764
GCF_615	Maximum of maximum E-values observed for any OG	1.92e-119
GCF_615	Maximum of near-core OG E-values observed:	1.92e-119
GCF_615	Maximum distance between near-core OGs:	2
GCF_615	Median CDS count:	28.5
GCF_615	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8486352357320099
GCF_1768	Maximum of maximum E-values observed for any OG	3.6e-43
GCF_1768	Maximum of near-core OG E-values observed:	3.6e-43
GCF_1768	Maximum distance between near-core OGs:	2
GCF_1768	Median CDS count:	18.5
GCF_1768	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.925
GCF_1968	Maximum of maximum E-values observed for any OG	2.23e-35
GCF_1968	Maximum of near-core OG E-values observed:	2.23e-35
GCF_1968	Maximum distance between near-core OGs:	1
GCF_1968	Median CDS count:	3.0
GCF_1968	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1428	Maximum of maximum E-values observed for any OG	4.69e-102
GCF_1428	Maximum of near-core OG E-values observed:	2.55e-165
GCF_1428	Maximum distance between near-core OGs:	2
GCF_1428	Median CDS count:	11.5
GCF_1428	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.71875
GCF_1279	Maximum of maximum E-values observed for any OG	1.73e-39
GCF_1279	Maximum of near-core OG E-values observed:	1.73e-39
GCF_1279	Maximum distance between near-core OGs:	3
GCF_1279	Median CDS count:	36.5
GCF_1279	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6763513513513514
GCF_125	Maximum of maximum E-values observed for any OG	0.0
GCF_125	Maximum of near-core OG E-values observed:	0.0
GCF_125	Maximum distance between near-core OGs:	1
GCF_125	Median CDS count:	5.0
GCF_125	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_885	Maximum of maximum E-values observed for any OG	2.56e-52
GCF_885	Maximum of near-core OG E-values observed:	2.56e-52
GCF_885	Maximum distance between near-core OGs:	1
GCF_885	Median CDS count:	6.0
GCF_885	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333334
GCF_1111	Maximum of maximum E-values observed for any OG	1.85e-37
GCF_1111	Maximum of near-core OG E-values observed:	6.42e-108
GCF_1111	Maximum distance between near-core OGs:	1
GCF_1111	Median CDS count:	6.5
GCF_1111	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7738095238095238
GCF_63	Maximum of maximum E-values observed for any OG	1.93e-59
GCF_63	Maximum of near-core OG E-values observed:	1.93e-59
GCF_63	Maximum distance between near-core OGs:	1
GCF_63	Median CDS count:	18.0
GCF_63	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7826086956521738
GCF_710	Maximum of maximum E-values observed for any OG	3.32e-162
GCF_710	Maximum of near-core OG E-values observed:	1.38e-179
GCF_710	Maximum distance between near-core OGs:	2
GCF_710	Median CDS count:	5.5
GCF_710	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9166666666666667
GCF_836	Maximum of maximum E-values observed for any OG	5.9e-71
GCF_836	Maximum of near-core OG E-values observed:	5.9e-71
GCF_836	Maximum distance between near-core OGs:	1
GCF_836	Median CDS count:	10.0
GCF_836	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1909	Maximum of maximum E-values observed for any OG	7.28e-49
GCF_1909	Maximum of near-core OG E-values observed:	1.41e-68
GCF_1909	Maximum distance between near-core OGs:	2
GCF_1909	Median CDS count:	23
GCF_1909	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.782608695652174
GCF_1465	Maximum of maximum E-values observed for any OG	7.09e-53
GCF_1465	Maximum of near-core OG E-values observed:	4.06e-197
GCF_1465	Maximum distance between near-core OGs:	3
GCF_1465	Median CDS count:	23.0
GCF_1465	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5111111111111111
