Cluster_ID	Statistic	Value
GCF_1669	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3333333333333333
GCF_1093	Maximum of maximum E-values observed for any OG (log10)	-35.90308998699194
GCF_1093	Maximum of near-core OG E-values observed (log10):	-53.35066514128785
GCF_1093	Maximum distance between near-core OGs:	1
GCF_1093	Median CDS count:	14.5
GCF_1093	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8976190476190476
GCF_301	Maximum of maximum E-values observed for any OG (log10)	-99.67778070526607
GCF_301	Maximum of near-core OG E-values observed (log10):	-99.67778070526607
GCF_301	Maximum distance between near-core OGs:	1
GCF_301	Median CDS count:	6.0
GCF_301	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_679	Maximum of maximum E-values observed for any OG (log10)	-111.65757731917778
GCF_679	Maximum of near-core OG E-values observed (log10):	-246.04383156952463
GCF_679	Maximum distance between near-core OGs:	1
GCF_679	Median CDS count:	22
GCF_679	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.13636363636363635
GCF_626	Maximum of maximum E-values observed for any OG (log10)	-176.26841123481324
GCF_626	Maximum of near-core OG E-values observed (log10):	-176.26841123481324
GCF_626	Maximum distance between near-core OGs:	1
GCF_626	Median CDS count:	7.5
GCF_626	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9375
GCF_11	Maximum of maximum E-values observed for any OG (log10)	-171.11463877996846
GCF_11	Maximum of near-core OG E-values observed (log10):	-171.11463877996846
GCF_11	Maximum distance between near-core OGs:	1
GCF_11	Median CDS count:	4.0
GCF_11	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6666666666666666
GCF_908	Maximum of maximum E-values observed for any OG (log10)	-47.453457336521865
GCF_908	Maximum of near-core OG E-values observed (log10):	-60.297569463554474
GCF_908	Maximum distance between near-core OGs:	4
GCF_908	Median CDS count:	58
GCF_908	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9482758620689655
GCF_1204	Maximum of maximum E-values observed for any OG (log10)	-66.00700490156865
GCF_1204	Maximum of near-core OG E-values observed (log10):	-75.89279003035213
GCF_1204	Maximum distance between near-core OGs:	1
GCF_1204	Median CDS count:	24.5
GCF_1204	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6621621621621622
GCF_1014	Maximum of maximum E-values observed for any OG (log10)	-43.066006836168754
GCF_1014	Maximum of near-core OG E-values observed (log10):	-43.066006836168754
GCF_1014	Maximum distance between near-core OGs:	7
GCF_1014	Median CDS count:	54.5
GCF_1014	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8562158469945356
GCF_1901	Maximum of maximum E-values observed for any OG (log10)	-51.00217691925427
GCF_1901	Maximum of near-core OG E-values observed (log10):	-51.00217691925427
GCF_1901	Maximum distance between near-core OGs:	2
GCF_1901	Median CDS count:	41.0
GCF_1901	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9761904761904762
GCF_1668	Maximum of maximum E-values observed for any OG (log10)	-29.756961951313706
GCF_1668	Maximum of near-core OG E-values observed (log10):	-31.903089986991937
GCF_1668	Maximum distance between near-core OGs:	1
GCF_1668	Median CDS count:	11
GCF_1668	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1777	Maximum of maximum E-values observed for any OG (log10)	-27.043831569524635
GCF_1777	Maximum of near-core OG E-values observed (log10):	-64.2604276555499
GCF_1777	Maximum distance between near-core OGs:	1
GCF_1777	Median CDS count:	5.0
GCF_1777	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8
GCF_2170	Maximum of maximum E-values observed for any OG (log10)	-6.515700160653214
GCF_2170	Maximum of near-core OG E-values observed (log10):	-22.195179321278836
GCF_2170	Maximum distance between near-core OGs:	8
GCF_2170	Median CDS count:	24
GCF_2170	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2962962962962963
GCF_77	Maximum of maximum E-values observed for any OG (log10)	-36.25649023527157
GCF_77	Maximum of near-core OG E-values observed (log10):	-36.25649023527157
GCF_77	Maximum distance between near-core OGs:	3
GCF_77	Median CDS count:	10.0
GCF_77	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8080808080808081
GCF_835	Maximum of maximum E-values observed for any OG (log10)	-56.28316227670047
GCF_835	Maximum of near-core OG E-values observed (log10):	-56.28316227670047
GCF_835	Maximum distance between near-core OGs:	2
GCF_835	Median CDS count:	17.5
GCF_835	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9150326797385621
GCF_345	Maximum of maximum E-values observed for any OG (log10)	-55.596879478824185
GCF_345	Maximum of near-core OG E-values observed (log10):	-55.596879478824185
GCF_345	Maximum distance between near-core OGs:	1
GCF_345	Median CDS count:	11.0
GCF_345	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1656	Maximum of maximum E-values observed for any OG (log10)	-37.59345981956604
GCF_1656	Maximum of near-core OG E-values observed (log10):	-37.59345981956604
GCF_1656	Maximum distance between near-core OGs:	1
GCF_1656	Median CDS count:	11.0
GCF_1656	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_2061	Maximum of maximum E-values observed for any OG (log10)	-80.2298847052129
GCF_2061	Maximum of near-core OG E-values observed (log10):	-80.2298847052129
GCF_2061	Maximum distance between near-core OGs:	1
GCF_2061	Median CDS count:	9.5
GCF_2061	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7307692307692308
GCF_1266	Maximum of maximum E-values observed for any OG (log10)	-29.640164517660107
GCF_1266	Maximum of near-core OG E-values observed (log10):	-33.754487332185846
GCF_1266	Maximum distance between near-core OGs:	8
GCF_1266	Median CDS count:	42.0
GCF_1266	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6443181818181818
GCF_1502	Maximum of maximum E-values observed for any OG (log10)	-23.76447155309245
GCF_1502	Maximum of near-core OG E-values observed (log10):	-40.0
GCF_1502	Maximum distance between near-core OGs:	2
GCF_1502	Median CDS count:	20.5
GCF_1502	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8785714285714286
GCF_1529	Maximum of maximum E-values observed for any OG (log10)	-32.241088107602025
GCF_1529	Maximum of near-core OG E-values observed (log10):	-85.17522353752445
GCF_1529	Maximum distance between near-core OGs:	3
GCF_1529	Median CDS count:	24
GCF_1529	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5833333333333334
GCF_2152	Maximum of maximum E-values observed for any OG (log10)	-25.13667713987954
GCF_2152	Maximum of near-core OG E-values observed (log10):	-25.13667713987954
GCF_2152	Maximum distance between near-core OGs:	1
GCF_2152	Median CDS count:	16.0
GCF_2152	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5485714285714285
GCF_517	Maximum of maximum E-values observed for any OG (log10)	-29.49214412830417
GCF_517	Maximum of near-core OG E-values observed (log10):	-29.49214412830417
GCF_517	Maximum distance between near-core OGs:	2
GCF_517	Median CDS count:	6.0
GCF_517	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428572
GCF_1041	Maximum of maximum E-values observed for any OG (log10)	-20.64016451766011
GCF_1041	Maximum of near-core OG E-values observed (log10):	-206.1249387366083
GCF_1041	Maximum distance between near-core OGs:	1
GCF_1041	Median CDS count:	12.5
GCF_1041	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4340277777777778
GCF_300	Maximum of maximum E-values observed for any OG (log10)	-38.311580177997286
GCF_300	Maximum of near-core OG E-values observed (log10):	-38.311580177997286
GCF_300	Maximum distance between near-core OGs:	3
GCF_300	Median CDS count:	36.5
GCF_300	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7398648648648649
GCF_773	Maximum of maximum E-values observed for any OG (log10)	-120.34103515733554
GCF_773	Maximum of near-core OG E-values observed (log10):	-120.34103515733554
GCF_773	Maximum distance between near-core OGs:	1
GCF_773	Median CDS count:	16.0
GCF_773	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9411764705882353
GCF_1280	Maximum of maximum E-values observed for any OG (log10)	-54.76700388960784
GCF_1280	Maximum of near-core OG E-values observed (log10):	-54.76700388960784
GCF_1280	Maximum distance between near-core OGs:	2
GCF_1280	Median CDS count:	23.5
GCF_1280	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8972727272727272
GCF_201	Maximum of maximum E-values observed for any OG (log10)	-30.420216403383186
GCF_201	Maximum of near-core OG E-values observed (log10):	-30.420216403383186
GCF_201	Maximum distance between near-core OGs:	1
GCF_201	Median CDS count:	9.5
GCF_201	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7916666666666667
GCF_203	Maximum of maximum E-values observed for any OG (log10)	-55.09799710864927
GCF_203	Maximum of near-core OG E-values observed (log10):	-80.20690839982342
GCF_203	Maximum distance between near-core OGs:	1
GCF_203	Median CDS count:	9.0
GCF_203	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_340	Maximum of maximum E-values observed for any OG (log10)	-52.519993057042846
GCF_340	Maximum of near-core OG E-values observed (log10):	-52.519993057042846
GCF_340	Maximum distance between near-core OGs:	3
GCF_340	Median CDS count:	19
GCF_340	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9473684210526315
GCF_454	Maximum of maximum E-values observed for any OG (log10)	-23.010550182333304
GCF_454	Maximum of near-core OG E-values observed (log10):	-44.86646109162978
GCF_454	Maximum distance between near-core OGs:	1
GCF_454	Median CDS count:	7
GCF_454	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42857142857142855
GCF_391	Maximum of maximum E-values observed for any OG (log10)	-52.80134291304557
GCF_391	Maximum of near-core OG E-values observed (log10):	-52.80134291304557
GCF_391	Maximum distance between near-core OGs:	1
GCF_391	Median CDS count:	39.0
GCF_391	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_2124	Maximum of maximum E-values observed for any OG (log10)	-23.078313524516396
GCF_2124	Maximum of near-core OG E-values observed (log10):	-38.482804102050025
GCF_2124	Maximum distance between near-core OGs:	2
GCF_2124	Median CDS count:	19.5
GCF_2124	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7697368421052632
GCF_226	Maximum of maximum E-values observed for any OG (log10)	-44.14569395819892
GCF_226	Maximum of near-core OG E-values observed (log10):	-44.14569395819892
GCF_226	Maximum distance between near-core OGs:	8
GCF_226	Median CDS count:	60
GCF_226	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9333333333333333
GCF_310	Maximum of maximum E-values observed for any OG (log10)	-120.92811799269387
GCF_310	Maximum of near-core OG E-values observed (log10):	-299.99999999999994
GCF_310	Maximum distance between near-core OGs:	2
GCF_310	Median CDS count:	7.5
GCF_310	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6696428571428572
GCF_115	Maximum of maximum E-values observed for any OG (log10)	-91.87942606879413
GCF_115	Maximum of near-core OG E-values observed (log10):	-91.87942606879413
GCF_115	Maximum distance between near-core OGs:	2
GCF_115	Median CDS count:	12.0
GCF_115	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9166666666666666
GCF_2184	Maximum of maximum E-values observed for any OG (log10)	-211.72815839346347
GCF_2184	Maximum of near-core OG E-values observed (log10):	-211.72815839346347
GCF_2184	Maximum distance between near-core OGs:	1
GCF_2184	Median CDS count:	2.5
GCF_2184	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1874	Maximum of maximum E-values observed for any OG (log10)	-21.41341269532824
GCF_1874	Maximum of near-core OG E-values observed (log10):	-82.30803489723263
GCF_1874	Maximum distance between near-core OGs:	2
GCF_1874	Median CDS count:	10.0
GCF_1874	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5952380952380952
GCF_1230	Maximum of maximum E-values observed for any OG (log10)	-41.68402965454308
GCF_1230	Maximum of near-core OG E-values observed (log10):	-200.4497716469449
GCF_1230	Maximum distance between near-core OGs:	2
GCF_1230	Median CDS count:	12.5
GCF_1230	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
GCF_1438	Maximum of maximum E-values observed for any OG (log10)	-19.198596289982643
GCF_1438	Maximum of near-core OG E-values observed (log10):	-35.943095148663524
GCF_1438	Maximum distance between near-core OGs:	1
GCF_1438	Median CDS count:	5.0
GCF_1438	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8
GCF_578	Maximum of maximum E-values observed for any OG (log10)	-23.527243550682783
GCF_578	Maximum of near-core OG E-values observed (log10):	-23.527243550682783
GCF_578	Maximum distance between near-core OGs:	1
GCF_578	Median CDS count:	24.0
GCF_578	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_441	Maximum of maximum E-values observed for any OG (log10)	-21.353596273776926
GCF_441	Maximum of near-core OG E-values observed (log10):	-21.353596273776926
GCF_441	Maximum distance between near-core OGs:	2
GCF_441	Median CDS count:	12.0
GCF_441	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428572
GCF_844	Maximum of maximum E-values observed for any OG (log10)	-78.45469288353418
GCF_844	Maximum of near-core OG E-values observed (log10):	-170.49894073778225
GCF_844	Maximum distance between near-core OGs:	1
GCF_844	Median CDS count:	11.0
GCF_844	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8461538461538461
GCF_925	Maximum of maximum E-values observed for any OG (log10)	-63.542118103266
GCF_925	Maximum of near-core OG E-values observed (log10):	-188.99139982823806
GCF_925	Maximum distance between near-core OGs:	1
GCF_925	Median CDS count:	18.0
GCF_925	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5015479876160991
GCF_1387	Maximum of maximum E-values observed for any OG (log10)	-128.51144928349953
GCF_1387	Maximum of near-core OG E-values observed (log10):	-128.51144928349953
GCF_1387	Maximum distance between near-core OGs:	1
GCF_1387	Median CDS count:	7.5
GCF_1387	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333333
GCF_688	Maximum of maximum E-values observed for any OG (log10)	-84.01637371287545
GCF_688	Maximum of near-core OG E-values observed (log10):	-84.01637371287545
GCF_688	Maximum distance between near-core OGs:	1
GCF_688	Median CDS count:	17.0
GCF_688	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1712	Maximum of maximum E-values observed for any OG (log10)	-52.76955107862172
GCF_1712	Maximum of near-core OG E-values observed (log10):	-52.76955107862172
GCF_1712	Maximum distance between near-core OGs:	2
GCF_1712	Median CDS count:	41.5
GCF_1712	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9880952380952381
GCF_2193	Maximum of maximum E-values observed for any OG (log10)	-128.3665315444204
GCF_2193	Maximum of near-core OG E-values observed (log10):	-128.3665315444204
GCF_2193	Maximum distance between near-core OGs:	1
GCF_2193	Median CDS count:	8.0
GCF_2193	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
GCF_2220	Maximum of maximum E-values observed for any OG (log10)	-137.896196279044
GCF_2220	Maximum of near-core OG E-values observed (log10):	-175.92445303860745
GCF_2220	Maximum distance between near-core OGs:	1
GCF_2220	Median CDS count:	9.5
GCF_2220	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5277777777777778
GCF_1814	Maximum of maximum E-values observed for any OG (log10)	-41.287350298372786
GCF_1814	Maximum of near-core OG E-values observed (log10):	-41.287350298372786
GCF_1814	Maximum distance between near-core OGs:	3
GCF_1814	Median CDS count:	54.5
GCF_1814	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.871967654986523
GCF_1164	Maximum of maximum E-values observed for any OG (log10)	-77.88941028970075
GCF_1164	Maximum of near-core OG E-values observed (log10):	-192.21681130892472
GCF_1164	Maximum distance between near-core OGs:	1
GCF_1164	Median CDS count:	15.0
GCF_1164	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8823529411764706
GCF_1877	Maximum of maximum E-values observed for any OG (log10)	-44.74232142513081
GCF_1877	Maximum of near-core OG E-values observed (log10):	-197.90657831483776
GCF_1877	Maximum distance between near-core OGs:	2
GCF_1877	Median CDS count:	7.5
GCF_1877	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333333
GCF_312	Maximum of maximum E-values observed for any OG (log10)	-132.69464863055336
GCF_312	Maximum of near-core OG E-values observed (log10):	-175.77989191195994
GCF_312	Maximum distance between near-core OGs:	2
GCF_312	Median CDS count:	16.5
GCF_312	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.698076923076923
GCF_1655	Maximum of maximum E-values observed for any OG (log10)	-19.847711655616944
GCF_1655	Maximum of near-core OG E-values observed (log10):	-19.847711655616944
GCF_1655	Maximum distance between near-core OGs:	2
GCF_1655	Median CDS count:	10
GCF_1655	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5
GCF_438	Maximum of maximum E-values observed for any OG (log10)	-32.6382721639824
GCF_438	Maximum of near-core OG E-values observed (log10):	-32.6382721639824
GCF_438	Maximum distance between near-core OGs:	1
GCF_438	Median CDS count:	13
GCF_438	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1906	Maximum of maximum E-values observed for any OG (log10)	-32.92445303860747
GCF_1906	Maximum of near-core OG E-values observed (log10):	-56.518557371497685
GCF_1906	Maximum distance between near-core OGs:	3
GCF_1906	Median CDS count:	23.0
GCF_1906	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6764705882352942
GCF_896	Maximum of maximum E-values observed for any OG (log10)	-18.655607726314887
GCF_896	Maximum of near-core OG E-values observed (log10):	-134.171984935776
GCF_896	Maximum distance between near-core OGs:	3
GCF_896	Median CDS count:	29.0
GCF_896	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6041666666666667
GCF_805	Maximum of maximum E-values observed for any OG (log10)	-67.18842499412939
GCF_805	Maximum of near-core OG E-values observed (log10):	-67.18842499412939
GCF_805	Maximum distance between near-core OGs:	1
GCF_805	Median CDS count:	4.0
GCF_805	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75
GCF_692	Maximum of maximum E-values observed for any OG (log10)	-41.521433504406154
GCF_692	Maximum of near-core OG E-values observed (log10):	-86.61618463401956
GCF_692	Maximum distance between near-core OGs:	2
GCF_692	Median CDS count:	6.0
GCF_692	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6666666666666666
GCF_1566	Maximum of maximum E-values observed for any OG (log10)	-31.958607314841775
GCF_1566	Maximum of near-core OG E-values observed (log10):	-31.958607314841775
GCF_1566	Maximum distance between near-core OGs:	5
GCF_1566	Median CDS count:	21.0
GCF_1566	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6681818181818182
GCF_95	Maximum of maximum E-values observed for any OG (log10)	-87.73282827159699
GCF_95	Maximum of near-core OG E-values observed (log10):	-116.22475374025974
GCF_95	Maximum distance between near-core OGs:	3
GCF_95	Median CDS count:	8
GCF_95	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.875
GCF_1582	Maximum of maximum E-values observed for any OG (log10)	-31.78781239559604
GCF_1582	Maximum of near-core OG E-values observed (log10):	-126.7772835288524
GCF_1582	Maximum distance between near-core OGs:	2
GCF_1582	Median CDS count:	22
GCF_1582	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7727272727272727
GCF_177	Maximum of maximum E-values observed for any OG (log10)	-44.301029995663974
GCF_177	Maximum of near-core OG E-values observed (log10):	-44.301029995663974
GCF_177	Maximum distance between near-core OGs:	2
GCF_177	Median CDS count:	31.0
GCF_177	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9070010449320794
GCF_444	Maximum of maximum E-values observed for any OG (log10)	-17.853871964321762
GCF_444	Maximum of near-core OG E-values observed (log10):	-17.853871964321762
GCF_444	Maximum distance between near-core OGs:	3
GCF_444	Median CDS count:	8.5
GCF_444	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7083333333333333
GCF_1586	Maximum of maximum E-values observed for any OG (log10)	-168.5559552040819
GCF_1586	Maximum of near-core OG E-values observed (log10):	-168.5559552040819
GCF_1586	Maximum distance between near-core OGs:	2
GCF_1586	Median CDS count:	12.5
GCF_1586	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6433823529411764
GCF_615	Maximum of maximum E-values observed for any OG (log10)	-118.71669877129642
GCF_615	Maximum of near-core OG E-values observed (log10):	-118.71669877129642
GCF_615	Maximum distance between near-core OGs:	2
GCF_615	Median CDS count:	28.5
GCF_615	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8486352357320099
GCF_1768	Maximum of maximum E-values observed for any OG (log10)	-42.44369749923271
GCF_1768	Maximum of near-core OG E-values observed (log10):	-42.44369749923271
GCF_1768	Maximum distance between near-core OGs:	2
GCF_1768	Median CDS count:	18.5
GCF_1768	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.925
GCF_1968	Maximum of maximum E-values observed for any OG (log10)	-34.65169513695184
GCF_1968	Maximum of near-core OG E-values observed (log10):	-34.65169513695184
GCF_1968	Maximum distance between near-core OGs:	1
GCF_1968	Median CDS count:	3.0
GCF_1968	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1428	Maximum of maximum E-values observed for any OG (log10)	-101.3288271572849
GCF_1428	Maximum of near-core OG E-values observed (log10):	-164.59345981956602
GCF_1428	Maximum distance between near-core OGs:	2
GCF_1428	Median CDS count:	11.5
GCF_1428	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.71875
GCF_1279	Maximum of maximum E-values observed for any OG (log10)	-38.7619538968712
GCF_1279	Maximum of near-core OG E-values observed (log10):	-38.7619538968712
GCF_1279	Maximum distance between near-core OGs:	3
GCF_1279	Median CDS count:	36.5
GCF_1279	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6763513513513514
GCF_125	Maximum of maximum E-values observed for any OG (log10)	-299.99999999999994
GCF_125	Maximum of near-core OG E-values observed (log10):	-299.99999999999994
GCF_125	Maximum distance between near-core OGs:	1
GCF_125	Median CDS count:	5.0
GCF_125	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_885	Maximum of maximum E-values observed for any OG (log10)	-51.59176003468814
GCF_885	Maximum of near-core OG E-values observed (log10):	-51.59176003468814
GCF_885	Maximum distance between near-core OGs:	1
GCF_885	Median CDS count:	6.0
GCF_885	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8333333333333334
GCF_1111	Maximum of maximum E-values observed for any OG (log10)	-36.732828271596986
GCF_1111	Maximum of near-core OG E-values observed (log10):	-107.19246497193113
GCF_1111	Maximum distance between near-core OGs:	1
GCF_1111	Median CDS count:	6.5
GCF_1111	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7738095238095238
GCF_63	Maximum of maximum E-values observed for any OG (log10)	-58.714442690992215
GCF_63	Maximum of near-core OG E-values observed (log10):	-58.714442690992215
GCF_63	Maximum distance between near-core OGs:	1
GCF_63	Median CDS count:	18.0
GCF_63	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7826086956521738
GCF_710	Maximum of maximum E-values observed for any OG (log10)	-161.47886191629595
GCF_710	Maximum of near-core OG E-values observed (log10):	-178.86012091359876
GCF_710	Maximum distance between near-core OGs:	2
GCF_710	Median CDS count:	5.5
GCF_710	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9166666666666667
GCF_836	Maximum of maximum E-values observed for any OG (log10)	-70.22914798835784
GCF_836	Maximum of near-core OG E-values observed (log10):	-70.22914798835784
GCF_836	Maximum distance between near-core OGs:	1
GCF_836	Median CDS count:	10.0
GCF_836	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
GCF_1909	Maximum of maximum E-values observed for any OG (log10)	-48.13786862068696
GCF_1909	Maximum of near-core OG E-values observed (log10):	-67.85078088734461
GCF_1909	Maximum distance between near-core OGs:	2
GCF_1909	Median CDS count:	23
GCF_1909	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.782608695652174
GCF_1465	Maximum of maximum E-values observed for any OG (log10)	-52.14935376481693
GCF_1465	Maximum of near-core OG E-values observed (log10):	-196.39147396642278
GCF_1465	Maximum distance between near-core OGs:	3
GCF_1465	Median CDS count:	23.0
GCF_1465	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5111111111111111
